prediction	target	loss	dist
d e a i v v a ž e a h p p i	d e a i v v a ž e a h p p i	0.047075968235731125	0
m i e s s e m á n u i g u i n	m i e s s e m á n u i g u i n	0.0481410026550293	0
j e a r a l d a h k a n	j e a r a l d a h k a n	0.049069348722696304	0
l a g g o s k a	l a g g o s k a	0.050909169018268585	0
h e a i b u b e a h t t i	h e a i b u b e a h t t i	0.046712689101696014	0
č o s k k a s	č o s k k a s	0.05008434131741524	0
g i e g a i g u i n	g i e g a i g u i n	0.04755507409572601	0
m o r d o s e t	m o r d o s e t	0.051260896027088165	0
l á v l a g i i n n á t	l á v l a g i i n n á t	0.05037553608417511	0
a h k á d u v v o s e t	a h k á d u v v o s e t	0.04915160313248634	0
n a k š á j e t n o t	n a k š á j e t n o t	0.04902059957385063	0
č e a r r e h i i	č e a r r e h i i	0.04829920083284378	0
g e a v a š e i m m e	g e a v a š e i m m e	0.049945294857025146	0
s e a b b á j e a h k k i	s e a b b á j e a h k k i	0.04813021793961525	0
g a z o ž a t	g a z o ž a t	0.047971270978450775	0
g i e l d d a s á m e g i e l a i g u i n	g i e l d d a s á m e g i e l a i g u i n	0.0496332161128521	0
r á m b b o š e	r á m b b o š e	0.050380781292915344	0
l á l l e	l á l l e	0.05675205960869789	0
n j i r v o t	n j i r v o t	0.05022579804062843	0
g á đ a l i i	g á đ a l i i	0.05098629742860794	0
i j a i n	i j a i n	0.04848156496882439	0
h á r d d u s	h á r d d u s	0.05020342767238617	0
l u o i t t á l i i	l u o i t t á l i i	0.053126610815525055	0
n á i t e t	n á i t e t	0.048531267791986465	0
s i l n n e	s i l n n e	0.05059272050857544	0
s u s t t e ž e a h p p i	s u s t t e ž e a h p p i	0.04853629320859909	0
a l v v a i g u i n	a l v v a i g u i n	0.04916452243924141	0
r á h k k á s i s	r á h k k á s i s	0.04991097003221512	0
g á v r r o	g á v r r o	0.052022047340869904	0
a n u i d	a n u i d	0.04859447479248047	0
g o a l v á	g o a l v á	0.054235126823186874	0
s t á l l i n	s t á l l i n	0.054224029183387756	0
r á t t u i g a	r á t t u i g a	0.04874177277088165	0
v i e č č a ž a n	v i e č č a ž a n	0.04751721769571304	0
s t u o r i m u s a i d	s t u o r i m u s a i d	0.05078080669045448	0
g á h t e	g á h t e	0.04931959509849548	0
g i k s o s e t	g i k s o s e t	0.05056498944759369	0
v e a l t i b a	v e a l t i b a	0.04964800179004669	0
g e a s á l e i g g a	g e a s á l e i g g a	0.05063052475452423	0
g e i d e t	g e i d e t	0.047963958233594894	0
v i h p a b e a h t t i	v i h p a b e a h t t i	0.04670201987028122	0
m á t k k i i d	m á t k k i i d	0.048535458743572235	0
v u o d d j á l e i d d e	v u o d d j á l e i d d e	0.05281241610646248	0
n á š š o t	n á š š o t	0.04956554248929024	0
d o a i m m a h a n	d o a i m m a h a n	0.048822663724422455	0
s n u đ đ e t	s n u đ đ e t	0.04728274792432785	0
h e a r v á j e a d n u	h e a r v á j e a d n u	0.048048172146081924	0
n j a ŋ g á b e a h t t i	n j a ŋ g á b e a h t t i	0.04772438853979111	0
d o a i v v u h e h p e t	d o a i v v u h e h p e t	0.04907606169581413	0
č i n u i g a	č i n u i g a	0.04719831794500351	0
o r á n š š a b u i d d a	o r á n š š a b u i d d a	0.048694346100091934	0
g i l v e t	g i l v e t	0.05150511488318443	0
s i l n n e ž a t	s i l n n e ž a t	0.050034474581480026	0
n o h k a š i t	n o h k a š i t	0.04976460710167885	0
b a r d d á š e	b a r d d á š e	0.05059884488582611	0
g o a r d d á š i n	g o a r d d á š i n	0.051764585077762604	0
s i i g u	s i i g u	0.049311328679323196	0
i p m i r d e i d d e	i p m i r d e i d d e	0.04831743612885475	0
b u i d d o l i n	b u i d d o l i n	0.051732033491134644	0
a h k á d u v a i	a h k á d u v a i	0.04930298030376434	0
š l a h t á l e i d d e t	š l a h t á l e i d d e t	0.05144057795405388	0
m i l ' l u i	m i l ' l u i	0.051535144448280334	0
a m b a s s á d a s	a m b a s s á d a s	0.050214994698762894	0
d u t k o s e t	d u t k o s e t	0.05022817477583885	0
s p e a l a ž e t n e	s p e a l a ž e t n e	0.048801735043525696	0
v u r k e j i t	v u r k e j i t	0.05099942907691002	0
a l v v a l a č č a i g u i n	a l v v a l a č č a i g u i n	0.049342814832925797	0
v e a l ' l á b e a h t t i	v e a l ' l á b e a h t t i	0.04938576743006706	0
š i e h t a i	š i e h t a i	0.04705709218978882	0
s u v r á s i i n	s u v r á s i i n	0.05141155794262886	0
a n i h i v č č i i m e t	a n i h i v č č i i m e t	0.047192592173814774	0
s k á n j a ž e a b a	s k á n j a ž e a b a	0.04913867637515068	0
a i g e t	a i g e t	0.04860902205109596	0
b i v ' v á i m e t	b i v ' v á i m e t	0.04951233044266701	0
s u s s o s k a	s u s s o s k a	0.0514574870467186	0
d á v g u	d á v g u	0.05090069770812988	0
a h k k á i d e	a h k k á i d e	0.04776294529438019	0
s o r j á l e i d d e	s o r j á l e i d d e	0.05386394262313843	0
b u l d o t	b u l d o t	0.05291645601391792	0
g o k č a b e h t e t	g o k č a b e h t e t	0.04861680045723915	0
č o m a i n	č o m a i n	0.04926333203911781	0
s i i g g a ž a t	s i i g g a ž a t	0.04871879145503044	0
a l b b a s i n	a l b b a s i n	0.05067114531993866	0
g a ž a h a n	g a ž a h a n	0.04788815975189209	0
č o a r ' r á š e i d d e	č o a r ' r á š e i d d e	0.05103939026594162	0
l a i g i	l a i g i	0.05066512152552605	0
v u o i d d a i	v u o i d d a i	0.05118665099143982	0
l u t k o s e b b u i	l u t k o s e b b u i	0.04927656054496765	0
c i s s a i d e t	c i s s a i d e t	0.04885232448577881	0
g i r t t a š e i d d e	g i r t t a š e i d d e	0.05012162774801254	0
h u b a ž a	h u b a ž a	0.0477483794093132	0
r o h t t u i	r o h t t u i	0.0490698479115963	0
b á r t n a l e i m m e t	b á r t n a l e i m m e t	0.05100119858980179	0
o a k k o	o a k k o	0.04845185950398445	0
b a s a s t i v č č e t	b a s a s t i v č č e t	0.048818495124578476	0
d a k ŋ a s i i g u i n	d a k ŋ a s i i g u i n	0.047743503004312515	0
č u r v v o ž e t n e	č u r v v o ž e t n e	0.04937898740172386	0
b a r d i b a	b a r d i b a	0.04915464669466019	0
s á d d e j e h k o s k a	s á d d e j e h k o s k a	0.0496196374297142	0
d o l l a v á r i	d o l l a v á r i	0.053522657603025436	0
s u h k k á ž a	s u h k k á ž a	0.049663130193948746	0
a u t o m á h t a s	a u t o m á h t a s	0.04931175336241722	0
g o l b m a l o g á t	g o l b m a l o g á t	0.0528881810605526	0
š n j o r g o t	š n j o r g o t	0.05068555474281311	0
n j a l d d á š e i m m e t	n j a l d d á š e i m m e t	0.05109180510044098	0
c e h k i i g u i n	c e h k i i g u i n	0.0466286763548851	0
a j i h u v a ž e t n e	a j i h u v a ž e t n e	0.048560719937086105	0
r á h č a š e i d d e t	r á h č a š e i d d e t	0.05064632371068001	0
s u o r g a n e a h p p i	s u o r g a n e a h p p i	0.049249377101659775	0
h u i l á b e h t e t	h u i l á b e h t e t	0.050039712339639664	0
v á s t i d e h k o n	v á s t i d e h k o n	0.049591001123189926	0
j u h k a l u v v o n	j u h k a l u v v o n	0.05113132670521736	0
r e v c c i i g u i n	r e v c c i i g u i n	0.0473092645406723	0
l e d j o n i i g u i n	l e d j o n i i g u i n	0.048728957772254944	0
g i l v v e ž a n	g i l v v e ž a n	0.04999285936355591	0
n j u v d i t	n j u v d i t	0.05042335391044617	0
s k o l p á š i i	s k o l p á š i i	0.052526555955410004	0
b u o h c c e v i e s u i d	b u o h c c e v i e s u i d	0.04887453094124794	0
d i e r b u b e h t e t	d i e r b u b e h t e t	0.048019472509622574	0
b i e đ g á ž e t n e	b i e đ g á ž e t n e	0.047139715403318405	0
o l j u n	o l j u n	0.05388118699193001	0
c u o c c a i d	c u o c c a i d	0.049494389444589615	0
l i i p p á š i t	l i i p p á š i t	0.04981587827205658	0
v u ž o l e i g g a	v u ž o l e i g g a	0.050997864454984665	0
á đ a š e i m m e	á đ a š e i m m e	0.04923851415514946	0
á j i i d e	á j i i d e	0.04869631677865982	0
d i r b b o ž i t	d i r b b o ž i t	0.049035996198654175	0
b o k t á	b o k t á	0.05001606047153473	0
s t r u h p e n	s t r u h p e n	0.04982025548815727	0
s u o s k a b e a h t t i	s u o s k a b e a h t t i	0.04944450408220291	0
j a l l a i d	j a l l a i d	0.056017663329839706	0
e a s t á	e a s t á	0.048557352274656296	0
a r k e o l o g i i j a i d	a r k e o l o g i i j a i d	0.05048023909330368	0
b i s t t e ž i t	b i s t t e ž i t	0.048656586557626724	0
d a s s o s e t	d a s s o s e t	0.05114859342575073	0
u š t t e ž e h p e t	u š t t e ž e h p e t	0.047912150621414185	0
á r á l i t	á r á l i t	0.05426595360040665	0
v u o l a š i t	v u o l a š i t	0.05392672121524811	0
k á f f e n	k á f f e n	0.04742870479822159	0
š n j u o g g á j e t n o t	š n j u o g g á j e t n o t	0.050094492733478546	0
á l k i i n	á l k i i n	0.05192183703184128	0
g e đ g g i i g u i n	g e đ g g i i g u i n	0.04706887528300285	0
b i b m e	b i b m e	0.047445233911275864	0
b e a l g g i s	b e a l g g i s	0.050387196242809296	0
g a s t i m i i	g a s t i m i i	0.049004536122083664	0
č a s k e t	č a s k e t	0.04942583292722702	0
g u o l á s t e h k e t	g u o l á s t e h k e t	0.05190424621105194	0
b á h p á r a	b á h p á r a	0.04870028793811798	0
g e a l a i	g e a l a i	0.051212139427661896	0
h e a ŋ g á b a	h e a ŋ g á b a	0.0475839227437973	0
s a j i i	s a j i i	0.05054691433906555	0
n j a l g g a l e i d d e	n j a l g g a l e i d d e	0.052129775285720825	0
á r e ž a n	á r e ž a n	0.05083083733916283	0
č i n o š i t	č i n o š i t	0.04926874116063118	0
l o a i d d a š i i	l o a i d d a š i i	0.05157095566391945	0
m á đ u s	m á đ u s	0.04770781099796295	0
v u o h p p á l e	v u o h p p á l e	0.051826488226652145	0
n j á v k k a ž i t	n j á v k k a ž i t	0.04996174946427345	0
b o d n j á j e a d n u	b o d n j á j e a d n u	0.04944920912384987	0
č u o r g a d e a p p u i n	č u o r g a d e a p p u i n	0.048596881330013275	0
g o r a i	g o r a i	0.0526265911757946	0
s p a l c e	s p a l c e	0.049865301698446274	0
g o i k k o ž e t n e	g o i k k o ž e t n e	0.048855770379304886	0
b á z e ž e a h p p i	b á z e ž e a h p p i	0.04647636413574219	0
c a h k k á j e h k o s	c a h k k á j e h k o s	0.04844200611114502	0
a l m m á s k i v č č i i m e t	a l m m á s k i v č č i i m e t	0.04909615218639374	0
n o h k k o s k a	n o h k k o s k a	0.048660025000572205	0
b u o đ o	b u o đ o	0.050126031041145325	0
g e a i d u	g e a i d u	0.04852404445409775	0
j o a z a l i i	j o a z a l i i	0.0510537289083004	0
b r i g á d a	b r i g á d a	0.04943941533565521	0
á l g o s e t	á l g o s e t	0.053040169179439545	0
h á g a l e i m m e	h á g a l e i m m e	0.05095808207988739	0
r u o h t t a s i i d	r u o h t t a s i i d	0.050223272293806076	0
n j e a z z á t	n j e a z z á t	0.04657624661922455	0
s i r k ŋ a l e	s i r k ŋ a l e	0.051207881420850754	0
b i v ' v á š e i g g a	b i v ' v á š e i g g a	0.0494171567261219	0
c a g g e t	c a g g e t	0.049219612032175064	0
i l m m a ž a n	i l m m a ž a n	0.04983947053551674	0
b a l a ž a	b a l a ž a	0.050754230469465256	0
l á i b u	l á i b u	0.05184054374694824	0
o đ đ a j a g i m á n u i d	o đ đ a j a g i m á n u i d	0.04783022403717041	0
r e g o š e i d d e	r e g o š e i d d e	0.050148166716098785	0
r i e v d d a	r i e v d d a	0.048929646611213684	0
n j u o v a š e i m m e	n j u o v a š e i m m e	0.05134902149438858	0
g a r g g á š i t	g a r g g á š i t	0.051084887236356735	0
s e h k k e l e	s e h k k e l e	0.049662403762340546	0
n j a r t a b e a h t t i	n j a r t a b e a h t t i	0.04789936542510986	0
b e a đ a ž a	b e a đ a ž a	0.046666692942380905	0
d a j a i m e	d a j a i m e	0.04950588941574097	0
r i g g o n	r i g g o n	0.05023760348558426	0
n j o a m m i l i i g u i n	n j o a m m i l i i g u i n	0.05005872994661331	0
s i r d d á š i n	s i r d d á š i n	0.05098862573504448	0
c u v k e š e i d d e	c u v k e š e i d d e	0.04967179521918297	0
o s i i g u i n	o s i i g u i n	0.048985760658979416	0
l á h p á š e i d d e t	l á h p á š e i d d e t	0.05138672888278961	0
g o z á š e i m m e	g o z á š e i m m e	0.04995016008615494	0
v u o v d d á t	v u o v d d á t	0.05211140215396881	0
i r r a s e p m o s i i g u i n	i r r a s e p m o s i i g u i n	0.048889946192502975	0
s t i r ' r á j i t	s t i r ' r á j i t	0.05045253038406372	0
v i i b b a i m e	v i i b b a i m e	0.04787125438451767	0
a d m i r á l a	a d m i r á l a	0.051611896604299545	0
b u o z a š i t	b u o z a š i t	0.05011984333395958	0
l o h k á	l o h k á	0.05187325179576874	0
s á d d i i d e t	s á d d i i d e t	0.05015153810381889	0
l á i g o h e i m m e t	l á i g o h e i m m e t	0.05139518156647682	0
s u o l á l e i m m e t	s u o l á l e i m m e t	0.05421856790781021	0
h u l l o s	h u l l o s	0.053813401609659195	0
á r p p a i d e	á r p p a i d e	0.04829999804496765	0
l o g a t	l o g a t	0.05316893383860588	0
b o a n d u	b o a n d u	0.050088874995708466	0
r u o i n n a š e i g g a	r u o i n n a š e i g g a	0.05064868554472923	0
l e a v a š i i	l e a v a š i i	0.0511455200612545	0
č u o g g á i n	č u o g g á i n	0.04969574511051178	0
j a đ a ž e a h p p i	j a đ a ž e a h p p i	0.04673004522919655	0
b o k k o ž a n	b o k k o ž a n	0.04908172786235809	0
i đ á š e i d d e	i đ á š e i d d e	0.04873772710561752	0
b á i s t i b a	b á i s t i b a	0.049246978014707565	0
h a h p á l e i m m e	h a h p á l e i m m e	0.0499352402985096	0
b e a l k i t	b e a l k i t	0.05063183978199959	0
a h k i d u š a ž e h p e t	a h k i d u š a ž e h p e t	0.04803093150258064	0
s á l t i	s á l t i	0.05301643908023834	0
n j i e l a ž e a h p p i	n j i e l a ž e a h p p i	0.0482037328183651	0
j á h k k e t	j á h k k e t	0.04942874237895012	0
č i g ŋ á i m e t	č i g ŋ á i m e t	0.04888846352696419	0
n á i t i b a	n á i t i b a	0.04808143898844719	0
r á h k i s t e i d d e t	r á h k i s t e i d d e t	0.049962908029556274	0
č u o l b m a b a	č u o l b m a b a	0.05172458291053772	0
č o v ' v á j e t n e	č o v ' v á j e t n e	0.04879404231905937	0
g o s a ž e a h p p i	g o s a ž e a h p p i	0.0489812009036541	0
l u d d a b a	l u d d a b a	0.05188252031803131	0
č o r g e j e a h k k i	č o r g e j e a h k k i	0.048584215342998505	0
h u i k k i i d e	h u i k k i i d e	0.04846321791410446	0
č o a l m m i s	č o a l m m i s	0.051171571016311646	0
v u o d d j á j e h k o s	v u o d d j á j e h k o s	0.05122829228639603	0
h á ŋ g u	h á ŋ g u	0.04823872074484825	0
n j o a r a ž e a b a	n j o a r a ž e a b a	0.04960019513964653	0
č á h p p a d e a p p o	č á h p p a d e a p p o	0.046160873025655746	0
č i č č i i g u i n	č i č č i i g u i n	0.04658670723438263	0
g o a r j u b a	g o a r j u b a	0.05095204710960388	0
g a i k k u i	g a i k k u i	0.049051254987716675	0
g o b m u	g o b m u	0.04948988929390907	0
č i e r r u b e a h t t i	č i e r r u b e a h t t i	0.04748063534498215	0
b o n d o s	b o n d o s	0.05044243112206459	0
b a i k k a i d e	b a i k k a i d e	0.048115961253643036	0
d o a i b b a t	d o a i b b a t	0.04920981451869011	0
n j u o r š š u i d e	n j u o r š š u i d e	0.05023336410522461	0
s e i s e t	s e i s e t	0.04910127446055412	0
n a l ' l i	n a l ' l i	0.05149999260902405	0
s i đ a š i n	s i đ a š i n	0.04892373085021973	0
d u o l d á	d u o l d á	0.054486390203237534	0
s á m á s t e a h k k i	s á m á s t e a h k k i	0.04882502555847168	0
s m i r g e t	s m i r g e t	0.049694210290908813	0
s u h t a i	s u h t a i	0.0501335971057415	0
d e h á l a ž ž a n	d e h á l a ž ž a n	0.048188816756010056	0
g a n j a l	g a n j a l	0.052222106605768204	0
g o h c e n	g o h c e n	0.049487777054309845	0
j a s k a d i i d	j a s k a d i i d	0.04889968782663345	0
á i c c a l i t	á i c c a l i t	0.050248436629772186	0
s á v v e t	s á v v e t	0.05118686333298683	0
g e v v o s	g e v v o s	0.04958518221974373	0
b o a t k a n e a b a	b o a t k a n e a b a	0.04826684668660164	0
s u o l á š i i	s u o l á š i i	0.05477454140782356	0
f a k k o š e i d d e	f a k k o š e i d d e	0.048535894602537155	0
g a ž a l d a g a i d	g a ž a l d a g a i d	0.048879463225603104	0
s k o v g g e ž e a b a	s k o v g g e ž e a b a	0.04880740866065025	0
j a p p o l e i m m e t	j a p p o l e i m m e t	0.050147756934165955	0
l a d d u	l a d d u	0.05184945836663246	0
p o s i š u v n n a t	p o s i š u v n n a t	0.0492798276245594	0
r u o h t a l e i d d e	r u o h t a l e i d d e	0.05215350165963173	0
č i e l g a s i s	č i e l g a s i s	0.04909341409802437	0
d i đ đ i i	d i e h t a g i i	0.7037073373794556	5
g o r d n i n	g o r d n i n	0.05117574706673622	0
g u o l m m a š e i d d e t	g u o l m m a š e i d d e t	0.052069321274757385	0
n j u n i	n j u n i	0.05020609125494957	0
č o r g a d e p m o s a	č o r g a d e p m o s a	0.04905836284160614	0
v á d d u b a	v á d d u b a	0.05041520297527313	0
t o g a	t o g a	0.04695123806595802	0
g i e m a r d i v č č i i d e	g i e m a r d i v č č i i d e	0.0479816272854805	0
d o p m o t	d o p m o t	0.04980507493019104	0
s u o l l i b a	s u o l l i b a	0.05360808223485947	0
d u o m a	d u o m a	0.05147187039256096	0
j á t n a t	j á t n a t	0.05015473812818527	0
a l m m u h e	a l m m u h e	0.050488658249378204	0
g a l m m á t	g a l m m á t	0.0513947457075119	0
m i e đ a š e	m i e đ a š e	0.04681280627846718	0
m á r f f u i m e t	m á r f f u i m e t	0.04952909052371979	0
á f á i d u v v e t	á f á i d u v v e t	0.048934027552604675	0
s t i r ' r á	s t i r ' r á	0.050171028822660446	0
b i e đ g á š i n	b i e đ g á š i n	0.04877643287181854	0
á i c c a š e i g g a	á i c c a š e i g g a	0.04848190024495125	0
g u đ đ e t	g u đ đ e t	0.046809226274490356	0
g u o k t e l o g i g o a l m m á d i i n	g u o k t e l o g i g o a l m m á d i i n	0.051768336445093155	0
á i t t e ž e a b a	á i t t e ž e a b a	0.04727395996451378	0
b e h k o s e t	b e h k o s e t	0.049286309629678726	0
g o r j o s	g o r j o s	0.052874110639095306	0
g a l m m á l e i g g a	g a l m m á l e i g g a	0.051692839711904526	0
š n j a l č á ž e a b a	š n j a l č á ž e a b a	0.049761850386857986	0
č o r r a g i s	č o r r a g i s	0.04847351834177971	0
j i e h t a n a s a i g u i n	j i e h t a n a s a i g u i n	0.047264400869607925	0
n j u r g o	n j u r g o	0.05131221562623978	0
s p a l c c a t	s p a l c c a t	0.04996897652745247	0
b a l v v a i d	b a l v v a i d	0.050324514508247375	0
g e a h č č i	g e a h č č i	0.046693310141563416	0
d i v t t e ž e a h p p i	d i v t t e ž e a h p p i	0.0466996505856514	0
b i v ' v á t	b i v ' v á t	0.04927808791399002	0
j a p p o l e i d d e t	j a p p o l e i d d e t	0.05021139234304428	0
m á n n o d a g a i g u i n	m á n n o d a g a i g u i n	0.04753986373543739	0
b i e đ g á l e i d d e t	b i e đ g á l e i d d e t	0.049967825412750244	0
č u k k o ž e a h p p i	č u k k o ž e a h p p i	0.04750998690724373	0
b á r d n á i	b á r d n á i	0.05089269578456879	0
n j u i k e j e t n o t	n j u i k e j e t n o t	0.04871387779712677	0
n a r g g á l e i g g a	n a r g g á l e i g g a	0.050720103085041046	0
b u o h c c á l e i d d e	b u o h c c á l e i d d e	0.051315370947122574	0
č o s k k a	č o s k k a	0.04992503672838211	0
b á h c c u	b á h c c u	0.04793623462319374	0
r u š k a d e a m o s i n	r u š k a d e a m o s i n	0.050494663417339325	0
g u l c c a š e i m m e	g u l c c a š e i m m e	0.050890181213617325	0
d u t k k a š i t	d u t k k a š i t	0.04972276836633682	0
a l i m u s r i e v t t i s	a l i m u s r i e v t t i s	0.04926326125860214	0
s p i l d d o š i n	s p i l d d o š i n	0.05096883699297905	0
č o v d d e ž i t	č o v d d e ž i t	0.049430035054683685	0
a n á š e i d d e t	a n á š e i d d e t	0.0500546470284462	0
a h k a h a č č a i d	a h k a h a č č a i d	0.04726437106728554	0
o a i v v i s	o a i v v i s	0.048686377704143524	0
b i r c o s e t	b i r c o s e t	0.04958921670913696	0
m o l j o ž i t	m o l j o ž i t	0.0533096045255661	0
h e v n n i i d	h e v n n i i d	0.04693268984556198	0
g a v j j a i n	g a v j j a i n	0.05005662888288498	0
s á i p p u i d	s á i p p u i d	0.04869267717003822	0
d o r o l e	d o r o l e	0.05465228483080864	0
g a ŋ g á t	g a ŋ g á t	0.050066832453012466	0
s u o l l a g i s	s u o l l a g i s	0.051503367722034454	0
á l g g i i m e t	á l g g i i m e t	0.051705218851566315	0
l u o s a i d	l u o s a i d	0.0540417842566967	0
č á ŋ a t	č á ŋ a t	0.04920683801174164	0
č u o j a ž i t	č u o j a ž i t	0.051187098026275635	0
v a r d i b a	v a r d i b a	0.04952947422862053	0
b i e p m a l i n	b i e p m a l i n	0.04969945549964905	0
v i h t t a l o g á d i s	v i h t t a l o g á d i s	0.049150388687849045	0
a k u s t i h k a l a č č a i g u i n	a k u s t i h k a l a č č a i g u i n	0.04857013374567032	0
č u s k o s e t	č u s k o s e t	0.051686808466911316	0
b o r r a s a	b o r r a s a	0.049753621220588684	0
b o a đ á n	b o a đ á n	0.049464065581560135	0
n j i r v v a i g a	n j i r v v a i g a	0.049075283110141754	0
b u o l ' l á š e i d d e	b u o l ' l á š e i d d e	0.053383719176054	0
g u r r o s e p m o s i s	g u r r o s e p m o s i s	0.05048517510294914	0
g u o r b á l e i d d e t	g u o r b á l e i d d e t	0.053094930946826935	0
b o r š š o ž i t	b o r š š o ž i t	0.051084280014038086	0
č o h k k a n	č o h k k a n	0.049136653542518616	0
j o r g g o š e i g g a	j o r g g o š e i g g a	0.05090111121535301	0
j u r b m á š i t	j u r b m á š i t	0.05198714882135391	0
g o h c o s e t	g o h c o s e t	0.050195708870887756	0
s u o p m e l a č č a i g u i n	s u o p m e l a č č a i g u i n	0.04916348680853844	0
m á n n e	m á n n e	0.04829166457056999	0
á i b a b e h t e t	á i b a b e h t e t	0.0479612797498703	0
č á v ŋ ŋ i i n	č á v ŋ ŋ i i n	0.048041000962257385	0
s k o a h č č á t	s k o a h č č á t	0.050002939999103546	0
č o a k k á l i t	č o a k k á l i t	0.051044147461652756	0
r u o š k i	r u o š k i	0.05143728479743004	0
g u r r o s i i n	g u r r o s i i n	0.050636518746614456	0
d e a b b u	d e a b b u	0.04701156169176102	0
c u i g e n	c u i g e n	0.049017805606126785	0
b a l ' l á ž i t	b a l ' l á ž i t	0.05242861062288284	0
n j i d j e t	n j i d j e t	0.048826031386852264	0
g o đ đ a b a	g o đ đ a b a	0.046888016164302826	0
v u o i ŋ ŋ a i g u i n	v u o i ŋ ŋ a i g u i n	0.04892423376441002	0
s u o p m e l a ž ž a n	s u o p m e l a ž ž a n	0.04921970143914223	0
n j u i k e š e i d d e	n j u i k e š e i d d e	0.05000879988074303	0
j o a z a ž i t	j o a z a ž i t	0.04926988109946251	0
l e	l e d j e	1.144838571548462	3
l a k k a l e i d d e t	l a k k a l e i d d e t	0.051384128630161285	0
d o v d d a ž e h p e t	d o v d d a ž e h p e t	0.04941805452108383	0
i v d n e š e i d d e	i v d n e š e i d d e	0.04928998276591301	0
a r v u	a r v u	0.05083533376455307	0
r i v d o s k a	r i v d o s k a	0.04896025359630585	0
o a n i b u i n	o a n i b u i n	0.0477321557700634	0
n j a l a l i t	n j a l a l i t	0.053661610931158066	0
č u o đ á š i t	č u o đ á š i t	0.05067175626754761	0
b o đ i i d e t	b o đ i i d e t	0.04804563522338867	0
s u v d d i i g a	s u v d d i i g a	0.04996370151638985	0
š l e a n c á j e t n e	š l e a n c á j e t n e	0.048571113497018814	0
b o k k u i d e t	b o k k u i d e t	0.04919552430510521	0
g e o l o g i i j a i n	g e o l o g i i j a i n	0.05095365270972252	0
g o a i v v u n	g o a i v v u n	0.05070686340332031	0
b e a s t t á l e i d d e	b e a s t t á l e i d d e	0.05047722905874252	0
g a ž a h e a ž ž a b e a h t t i	g a ž a h e a ž ž a b e a h t t i	0.04647047072649002	0
č e a r g u l e i d d e t	č e a r g u l e i d d e t	0.05081281438469887	0
č u o l a l e i d d e t	č u o l a l e i d d e t	0.053426530212163925	0
l á i t i b e h t e t	l á i t i b e h t e t	0.049466997385025024	0
g o a r d i b e h t e t	g o a r d i b e h t e t	0.04951769858598709	0
