prediction	target	loss	dist
р в е з ы л а	р в е з ы л а	0.05046720802783966	0
с а ҥ г а н	с а ҥ г а н	0.05253932997584343	0
ш о в ы н а н	ш о в ы н а н	0.06703677773475647	0
к а ш т а м ы н	к а ш т а м ы н	0.048517391085624695	0
п о л у ф и н а л ы ш к ы ж е	п о л у ф и н а л ы ш к ы ж е	0.05073733627796173	0
т о ш к а л	т о ш к а л	0.051702748984098434	0
к а т о л и к	к а т о л и к	0.05472099408507347	0
п р е с т у п н о с т ь ы н	п р е с т у п н о с т ь ы н	0.05449042469263077	0
я и ч н и к ы м	я и ч н и к ы м	0.05214286595582962	0
п о с о л ж ы л а н	п о с о л ж ы л а н	0.05127767473459244	0
а в т о б у с л а н а т	а в т о б у с л а н а т	0.05018496513366699	0
р а с к л а д у ш к а - в л а к ы м	р а с к л а д у ш к а - в л а к ы м	0.06119002029299736	0
ӱ ч а ш ы м а т	ӱ ч а ш ы м а т	0.06795560568571091	0
в а р а к с и м - в л а к ы н	в а р а к с и м - в л а к ы н	0.05397013574838638	0
о к е д а	о к е д а	0.04930919408798218	0
я с л и	я с л и	0.05243451148271561	0
ч е с л ы ш т	ч е с л ы ш т	0.04841679334640503	0
з а с е д а т е л ь - в л а к л а н	з а с е д а т е л ь - в л а к л а н	0.05442262440919876	0
в ӱ д в а р а ш т ы м	в ӱ д в а р а ш т ы м	0.05177433788776398	0
т о ш к е н а м	т о ш к е н а м	0.04925800487399101	0
а з а п л а н а т	а з а п л а н а т	0.04890027642250061	0
о л ы м ы м	о л ы м ы м	0.05006733909249306	0
о р д е н ж ы м а т	о р д е н ж ы м а т	0.04970739781856537	0
й ы р а н	й ы р а н	0.05664132162928581	0
у ж а л е	у ж а л е	0.047957178205251694	0
с у р т ы ш к е т	с у р т ы ш к е т	0.05118747800588608	0
ш о л д ы р т а т е н	ш о л д ы р т а т е н	0.05226485803723335	0
с а т у л а	с а т у л а	0.05120234563946724	0
н е п е р е х о д н ы й	н е п е р е х о д н ы й	0.05049879848957062	0
б е д с т в и й	б е д с т в и й	0.05316578224301338	0
к о ш т а н ы н	к о ш т а н ы н	0.051356252282857895	0
и р л е н н а	и р л е н н а	0.05198543146252632	0
э с т р а д ы н	э с т р а д ы н	0.05512820556759834	0
ш о р л е т	ш о р л е т	0.14330756664276123	0
к о п е й к ы м а т	к о п е й к ы м а т	0.05145984888076782	0
ӱ с т е м б а л ш о в ы ч ы ш т	ӱ с т е м б а л ш о в ы ч ы ш т	0.050120145082473755	0
л и е д а т	л и е д а т	0.0513748861849308	0
ӱ ш т ы л ы т	ӱ ш т ы л ы т	0.051697105169296265	0
о т р а в а м	о т р а в ы м	0.2224614918231964	1
ч о ҥ ы к т а ш	ч о ҥ ы к т а ш	0.04888651892542839	0
п о д з а к о н н ы й	п о д з а к о н н ы й	0.051329005509614944	0
к ӱ т ӱ ш т ӧ	к ӱ т ӱ ш т ӧ	0.05629383400082588	0
т у ш т ы м а т	т у ш т ы м а т	0.05058402568101883	0
а ч а - а в а ш т - в л а к	а ч а - а в а ш т - в л а к	0.05019984021782875	0
о л а л а н	о л а л а н	0.050083402544260025	0
к у м ы л а ҥ ы т	к у м ы л а ҥ ы т	0.04926639795303345	0
в ӱ д ӱ д ы р ы м	в ӱ д ӱ д ы р ы м	0.05682840943336487	0
л о й г а л т е ш	л о й г а л т е ш	0.048371218144893646	0
п у д е ш т а л т а ш	п у д е ш т а л т а ш	0.050996046513319016	0
й о р т ы ш	й о р т ы ш	0.05372099205851555	0
ш е ч ш е	ш е ч ш е	0.056950610131025314	0
к у т а р о ж ы ш к ы ж о	к у т а р о ж ы ш к ы ж о	0.05169552564620972	0
т у а л е т л а н	т у а л е т л а н	0.05137184262275696	0
л и й ы н н а	л и й ы н н а	0.04610243812203407	0
в и й - к у а т а н	в и й - к у а т а н	0.1151677817106247	0
т о р а ш т а к	т о р а ш т а к	0.1216687262058258	0
к о н у с	к о н у с	0.055344413965940475	0
п р о п о в е д н и к - в л а к ы м	п р о п о в е д н и к - в л а к ы м	0.05586455389857292	0
с е р н е р	с е р н е р	0.055843692272901535	0
с ӱ а н ж ы м	с ӱ а н ж ы м	0.05046180635690689	0
к ӱ з ы ш ы м	к ӱ з ы ш ы м	0.05758227780461311	0
п р а в и л ы ш т	п р а в и л ы ш т	0.05827488377690315	0
а н т и г и с т а м и н н ы й	а н т и г и с т а м и н н ы й	0.05019000172615051	0
ш ы н д е н ы т	ш ы н д е н ы т	0.047869935631752014	0
к л у б ы ш т	к л у б ы ш т	0.05087075009942055	0
й ӱ л е н а к	й ӱ л е н а к	0.08677113801240921	0
о з а м ы т ы н	о з а м ы т ы н	0.04622266814112663	0
с а л т а к ы м	с а л т а к ы м	0.05146179720759392	0
с у к е м ы н	с у к ы н е м	0.16189488768577576	4
й о л ш а к л я к а	й о л ш а к л я к а	0.04915660247206688	0
ӱ ш т а л ы н	ӱ ш т а л ы н	0.056757498532533646	0
н е л ы л ы к ы ш т - в л а к	н е л ы л ы к ы ш т - в л а к	0.05053042620420456	0
ш е й к ы м	ш е й к ы м	0.05061788111925125	0
е м ы ж - с а с к а л а н а т	е м ы ж - с а с к а л а н а т	0.04642811417579651	0
п а р а к	п а р а к	0.05284757539629936	0
в ы в о д	в ы в о д	0.05408883094787598	0
ж е р т в о в а т л ы ж е	ж е р т в о в а т л ы ж е	0.050370555371046066	0
п р о т е с т а н т	п р о т е с т а н т	0.054137956351041794	0
с ы р а т	с ы р а т	0.052891213446855545	0
ч о ҥ а л т ы н ы т	ч о ҥ а л т ы н ы т	0.04902863875031471	0
п а й д а л ы л а н	п а й д а л ы л а н	0.048478174954652786	0
в е р е в о ч н ы й	в е р е в о ч н ы й	0.07613920420408249	0
о р г а н и з а ц и й ы ш т ы н	о р г а н и з а ц и й ы ш т ы н	0.05006467550992966	0
п р и н ц и п - в л а к ы н	п р и н ц и п - в л а к ы н	0.05489937588572502	0
п а л а т ы ш т ы ж е	п а л а т ы ш т ы ж е	0.04847768321633339	0
м ӱ к ш ы з ы н а - в л а к ы н	м ӱ к ш ы з ы н а - в л а к ы н	0.04906866326928139	0
м а р к с и з м ы м	м а р к с и з м ы м	0.052161213010549545	0
ш о п к е р е т	ш о п к е р е т	0.05438515171408653	0
м о д ы ш т ы н а	м о д ы ш ы ш т ы н а	0.379688024520874	2
к ы н е л а т	к ы н е л а т	0.04629699885845184	0
к ы л м а	к ы л м а	0.05006569251418114	0
ф и н н - у г о р ы н	ф и н н - у г о р ы н	0.05189931392669678	0
м у р п о г о - в л а к ы м	м у р п о г о - в л а к ы м	0.052890826016664505	0
ш е ҥ ы т	ш е ҥ ы т	0.04911474511027336	0
у ш к а л ж ы м	у ш к а л ж ы м	0.048942677676677704	0
т у р б и н ы ш т	т у р б и н ы ш т	0.053371865302324295	0
к и я л т е т	к и я л т е т	0.061560388654470444	0
х у д р у к ы н	х у д р у к ы н	0.052218127995729446	0
к у ш к ы ж	к у ш к ы ж	0.05190407112240791	0
б е з о п а с н ы й	б е з о п а с н ы й	0.05090795457363129	0
у ч е н и к	у ч е н и к	0.054597485810518265	0
к у д а ш а л т	к у д а ш а л т	0.05156215280294418	0
п а л ы ж ы м	п а л ы ж ы м	0.050659433007240295	0
к е л г е м ы н	к е л г е м ы н	0.12316612154245377	0
н а р к о м н а ц	н а р к о м н а ц	0.0507025420665741	0
п р о к а т ч и к - в л а к ы н	п р о к а т ч и к - в л а к ы н	0.05582716315984726	0
ш о г а к	ш о г а к	0.050856221467256546	0
п а р т е р ы ш т е	п а р т е р ы ш т е	0.05261638015508652	0
о п ы т - в л а к ы м а т	о п ы т - в л а к ы м а т	0.05471750348806381	0
ы р ы к т е н ы т	ы р ы к т е н ы т	0.0511011965572834	0
у р о ж а й ы м	у р о ж а й ы м	0.05072712153196335	0
с п е ц и а л ь н о с т ь л а	с п е ц и а л ь н о с т ь л а	0.051780425012111664	0
т у ч ы н	т у ч ы н	0.05341087654232979	0
л у ш т ы р г е н	л у ш т ы р г е н	0.05278050899505615	0
д и н а м о	д и н а м о	0.05084966868162155	0
ш а р л ы ш т е	ш а р а н ы ш т е	0.2355515956878662	2
о б щ е с т в е н н о с т ь ы м	о б щ е с т в е н н о с т ь ы м	0.04989401623606682	0
м и е н н а т	м и е н н а т	0.04840515926480293	0
к у а л т ы н а т	к у а л т ы н а т	0.051014143973588943	0
м а р и й ы м а к	м а р и й ы м а к	0.048764634877443314	0
н у м а л ы н а т	н у м а л ы н а т	0.04738658666610718	0
а р а л т ы ш е м	а р а л т ы ш е м	0.050054293125867844	0
с у р т - о р а л т е	с у р т - о р а л т е	0.05339939892292023	0
т а л ы ш н а	т а л ы ш н а ш	0.7856197953224182	1
ч ы ш т ы р а т	ч ы ш т ы р а т	0.050790827721357346	0
ч е р л а н ы м	ч е р л а н ы м ы м	0.6060362458229065	2
с п о р т с м е н	с п о р т с м е н	0.055189382284879684	0
п и с а т е л ь л а н	п и с а т е л ь л а н	0.05266008898615837	0
т у к ы л а т	т ӱ к ы л а т	0.26043251156806946	1
с о л я р к ы н	с о л я р к ы н	0.05176717787981033	0
э л н а м	э л н а м	0.045176368206739426	0
й ы г е	й ы г е	0.04811695218086243	0
ч ы в а ш л а т	ч ы в а ш л а т	0.04893394932150841	0
к у ч е н а к	к у ч е н а к	0.051234204322099686	0
а р а н ж и р о в к ы ж о - в л а к ы м	а р а н ж и р о в к ы ж о - в л а к ы м	0.055193640291690826	0
э р г ы ж е - в л а к а т	э р г ы ж - в л а к а т	0.14620357751846313	1
с о д е р ж а н и й л а н	с о д е р ж а н и й л а н	0.05147109553217888	0
ш у ҥ г а л т ы н а	ш у ҥ г а л т ы н а	0.05792622268199921	0
а р у л ы к л а н	а р у л ы к л а н	0.05187077075242996	0
с у д ь я ш т ы м	с у д ь я ш т ы м	0.04953698068857193	0
м о к т а н ы ш т	м о к т а н ы ш т	0.049073394387960434	0
ш о ҥ г е м ы ч	ш о ҥ г е м ы ч	0.048389043658971786	0
м ӱ г ы р а т	м ӱ г ы р а т	0.05336553230881691	0
к у л ь т у р н а т	к у л ь т у р н а т	0.05271338298916817	0
о б о р у д о в а т л а ш	о б о р у д о в а т л а ш	0.05185648426413536	0
л а н д ш а ф т - в л а к	л а н д ш а ф т - в л а к	0.07419218122959137	0
п о ч т а л ь о н - в л а к ы м	п о ч т а л ь о н - в л а к ы м	0.05399499461054802	0
ш е р ы в ӱ д	ш е р ы в ӱ д	0.05529247969388962	0
к а н д а р а т	к а н д а р а т	0.05109153315424919	0
н е р ш о в ы ч ы м	н е р ш о в ы ч ы м	0.051767293363809586	0
к о с м е т и ч к а	к о с м е т и ч к а	0.05321415513753891	0
т у л а ч е - в л а к ы м	т у л а ч е - в л а к ы м	0.053232308477163315	0
ч ӱ д ы л ы к ш ы м	ч ӱ д ы л ы к ш ы м	0.05155658721923828	0
п р о п о л и с	п р о п о л и с	0.058980293571949005	0
ш о г а л т а л т ы т	ш о г а л т а л т ы т	0.04945526644587517	0
т е з и с - в л а к	т е з и с - в л а к	0.056331273168325424	0
р и т м ы м	р и т м ы м	0.053974322974681854	0
в о з а л т ы н а т	в о з а л т ы н а т	0.04966090992093086	0
п е т ы р ы з а	п е т ы р ы з а	0.051822226494550705	0
н е м ы р	н е м ы р	0.05149627849459648	0
п е з д а р е н	п е з д а р е н	0.05375673621892929	0
м у ш к е д а ш	м у ш к е д а ш	0.05042692646384239	0
к у д а ш а т	к у д а ш а т	0.051580555737018585	0
т е л ь н я ш к ы м	т е л ь н я ш к ы м	0.04939958080649376	0
у ж а ш - в л а к л а н	у ж а ш - в л а к л а н	0.053013794124126434	0
т у ш м а н ж е	т у ш м а н ж е	0.050327640026807785	0
ц и н к	ц и н к	0.05305958911776543	0
в ӱ д ы ж г ы ж ы м	в ӱ д ы ж г ы ж ы м	0.051176395267248154	0
с а в ы к т а л т а т	с а в ы к т а л т а т	0.049382537603378296	0
э п и д е м и й	э п и д е м и й	0.053418636322021484	0
ӱ ч ы к	ӱ ч ы к	0.13274547457695007	0
к и д к о п а ш к е м	к и д к о п а ш к е м	0.05287238955497742	0
т о л н е д а	т о л н е д а	0.047469764947891235	0
п а г а р ы ш т а т	п а г а р ы ш т а т	0.05018260329961777	0
м о б и л ь н и к ы м	м о б и л ь н и к ы м	0.052913129329681396	0
с т а к а н д а	с т а к а н д а	0.049539174884557724	0
м о к т а ш	м о к т а ш	0.05117570236325264	0
т а з а л ы к н а м	т а з а л ы к н а м	0.04775901138782501	0
н е н ч ы ж ы м	н е н ч ы ж ы м	0.047706589102745056	0
т а ҥ а с т а р е н ы т	т а ҥ а с т а р е н ы т	0.049967922270298004	0
п р о з о	п р о з о	0.05679785832762718	0
т у т ы н е н	т у т ы н е н	0.05192561075091362	0
с т е н а ш т е м а к	с т е н а ш т е м а к	0.04714134708046913	0
в и с к а л е н	в и с к а л е н	0.054049476981163025	0
п о э м ы н а т	п о э м ы н а т	0.04959147050976753	0
ш о р т е ш	ш о р т е ш	0.05259201303124428	0
в о е в о д ы м	в о е в о д а м	0.2160685956478119	1
к у г о р н ы ш т а т	к у г о р н ы ш т а т	0.05099416896700859	0
с у д е й с к и й	с у д е й с к и й	0.05394809693098068	0
ч ы в ы л т а л т а ш	ч ы в ы л т а л т а ш	0.04962599277496338	0
ч е в е р г а	ч е в е р г а	0.0525381937623024	0
о к с а м	о к с а м	0.05123261734843254	0
п о с т л а к	п о с т л а к	0.05232076346874237	0
й ӧ с ы л ы к ы ш т ӧ	й ӧ с ы л ы к ы ш т о	0.33945605158805847	1
п и ж ш а т	п и ж ш а т	0.04926634579896927	0
к о м и с с и й ы н	к о м и с с и й ы н	0.05421765148639679	0
м у	м у	0.05249303579330444	0
я ш л ы к л а ш	я ш л ы к л а ш	0.08508268743753433	0
о н д а л к а л е	о н д а л к а л е	0.08191885054111481	0
т у к ы м н а м	т у к ы м н а м	0.04824768006801605	0
п о э м ы ж а т	п о э м ы ж а т	0.04885962978005409	0
в у л к а н ы н	в у л к а н ы н	0.05226317420601845	0
з а к р о й щ и ц а	з а к р о й щ и ц а	0.05013187974691391	0
к о в а - в л а к н а	к о в а н а - в л а к л а н	0.12850892543792725	4
й о л г а т	й о л г а т	0.049280695617198944	0
п а р а м е т р ж е - в л а к	п а р а м е т р - в л а к ш е	0.43158474564552307	4
ш и н ч ы к т а т	ш и н ч ы к т а т	0.05000554770231247	0
р ӱ д е ш	р ӱ д е ш	0.15180282294750214	0
а д р е с д а м	а д р е с д а м	0.04965965077280998	0
с у р т л а ш	с у р т л а ш к е	0.16989974677562714	2
у м ы л ы ш д а	у м ы л ы ш д а	0.04703773558139801	0
с е р к а л ы з а	с е р к а л ы з а	0.05204230546951294	0
с е л ь с к и й	с е л ь с к и й	0.05444011837244034	0
о р а л а л т ы т	о р а л а л т ы т	0.05144786089658737	0
у р ы м ы м	у р ы м	0.2059074193239212	2
п и к ш ы з ы м	п и к ш ы з ы м	0.05390150472521782	0
и н с п е к ц и й ж ы н	и н с п е к ц и й ж ы н	0.051881931722164154	0
ч у р и й ы ш т ы м	ч у р и й ы ш т ы м	0.050559964030981064	0
я л ы ш т ы ж е	я л ы ш т ы ж е	0.04414613917469978	0
ф о т о г р а ф и й ы ш т е	ф о т о г р а ф и й ы ш т е	0.050755541771650314	0
с п е ц и а л и з и р о в а н н ы й	с п е ц и а л и з и р о в а н н ы й	0.05234026163816452	0
а к ц и й ы ш к ы ж е	а к ц и й ы ш к ы ж е	0.0468435101211071	0
с т и л и с т и к ы ш т е	с т и л и с т и к ы ш т е	0.05478125065565109	0
о п т а л т е т	о п т а л т а т	0.3257681131362915	1
п а ш а е ҥ ы ш	п а ш а е ҥ ы ш	0.04975774511694908	0
й о к т а р а ш	й о к т а р а ш	0.05126681923866272	0
т ӱ т а н л ы ш т е	т ӱ т а н а н ы ш т е	0.2833911180496216	2
м и е н ы т а т	м и е н ы т а т	0.04851040616631508	0
в и с а н	в и с а н	0.06022291257977486	0
к р е п о с т н о й - в л а к	к р е п о с т н о й - в л а к	0.05567909777164459	0
з а п о р о ж е ц д а	з а п о р о ж е ц д а	0.051069844514131546	0
э с к и з - в л а к ы м	э с к и з - в л а к ы м	0.05273104086518288	0
к о н ч ы ж о	к о н ч ы ж о	0.05021917074918747	0
с п о н с о р ы н	с п о н с о р ы н	0.05523911863565445	0
п а р а д - в л а к	п а р а д - в л а к	0.05831381306052208	0
т ӱ к н а л т е ш	т ӱ к н а л т е ш	0.06799455732107162	0
о т д ы х а	о т д ы х а	0.04955225810408592	0
с т р а т е г и й ж е	с т р а т е г и й ж е	0.051889095455408096	0
к ӱ р е н ы м	к ӱ р е н ы м	0.06066029518842697	0
л у г а л т	л у г а л т	0.04982387647032738	0
т у т к а р л а н	т у т к а р л а н	0.05221717432141304	0
ч а р н ы ш ы м	ч а р н ы ш ы м	0.050338584929704666	0
р а д и с т	р а д и с т	0.0554795004427433	0
в а ш л и я л т а ш	в а ш л и я л т а ш	0.049267206341028214	0
р у ж г е	р у ж г е	0.18538351356983185	0
а ш ы ш т	а ш ы ш т	0.04569059610366821	0
т е м ы н е ж е	т е м ы н е ж е	0.04658295959234238	0
у н ы к а ш т ы м а т	у н ы к а ш т ы м а т	0.047106146812438965	0
в ӱ д ы л а л т ш е	в ӱ д ы л а л т ш е	0.05827178806066513	0
ш у к т а л т ы т	ш у к т а л т ы т	0.05213695764541626	0
к ы д а л л а н	к ы д а л л а н	0.048754818737506866	0
э п и з о д ы с о	э п и з о д ы с о	0.06759601086378098	0
о ш к ы л ы н	о ш к ы л ы н	0.055142004042863846	0
в о ж ы л	в о ж ы л	0.04977531358599663	0
с т а н ц и й ы ш т	с т а н ц и й ы ш т	0.049578603357076645	0
п о с т ы ш т о	п о с т ы ш т о	0.05287953093647957	0
м а г ы р ы к т ы ш	м а г ы р ы к т ы ш	0.04834087938070297	0
к у р и я т	к у р и я т	0.054747581481933594	0
т а г а ш у р ы м	т а г а ш у р ы м	0.05083480477333069	0
ш ы н д ы н е м	ш ы н д ы н е м	0.04644465819001198	0
п а д ы ш т ы л	п а д ы ш т ы л	0.050099845975637436	0
й о р л о	й о р л о	0.052911803126335144	0
с а в а р - в л а к ы м	с а в а р - в л а к ы м	0.10389620810747147	0
и н т е р н е т - в л а к а т	и н т е р н е т л а т	0.2394389659166336	4
м и н а р е т	м и н а р е т	0.05253145471215248	0
о р	о р	0.05714257434010506	0
ф у ф а й к е	ф у ф а й к е	0.04923015460371971	0
в и д е о з а п и с ь ш ы м	в и д е о з а п и с ь ш ы м	0.052469562739133835	0
п а ш а д а м а т	п а ш а д а м а т	0.047579336911439896	0
у р а ш	у р а ш	0.06086373329162598	0
у п ш а л т ы н	ӱ п ш а л т ы н	0.13424457609653473	1
р е а л и с т и ч е с к и й	р е а л и с т и ч е с к и й	0.05401153489947319	0
к а р а т	к а р а т	0.05263447389006615	0
х и м и й л а н	х и м и й л а н	0.04956866800785065	0
в е л д а к	в е л ы д а к	0.7761021852493286	1
о й ы р л а л т	о й ы р л а л т	0.050889451056718826	0
к а с в е л ы м а т	к а с в е л ы м а т	0.05069207027554512	0
н ӧ л т ы ш ш ы м	н о л т ы ш ш ы м	0.15236815810203552	1
к о м е ш	к о м е ш	0.056673627346754074	0
ш ӱ т к а л а т	ш ӱ т к а л а т	0.05966617539525032	0
т ӧ р г е н	т ӧ р г е н	0.0983458086848259	0
п р и к л ю ч е н ч е с к и й	п р и к л ю ч е н ч е с к и й	0.05314464122056961	0
ш ы ҥ д а р а т	ш ы ҥ д а р а т	0.04977383092045784	0
г о д с е м а к	г о д с е м а к	0.04889799654483795	0
в е р е ш т ы д а	в е р е ш т ы д а	0.04960383102297783	0
п а й д а л а н е н ы т	п а й д а л а н е н ы т	0.048564258962869644	0
п а т о л о г и й	п а т о л о г и й	0.053980667144060135	0
п ӱ ч к е д е н а м	п ӱ ч к е д е н а м	0.0705924928188324	0
ш е л ы к	ш е л ы к	0.051049698144197464	0
и м н е ш к е - в л а к ы н	и м н е ш к е - в л а к ы н	0.052147965878248215	0
п а л д ы р т а	п а л д ы р т а	0.053788505494594574	0
к у р г а н ы ш т е	к у р г а н ы ш т е	0.05473631992936134	0
п е р с о н а ж ш ы н	п е р с о н а ж ш ы н	0.05060796067118645	0
ч о р г ы к т е н	ч о р г ы к т е н	0.0533607117831707	0
я с н ы й	я с н ы й	0.04677656292915344	0
п а ш м а м	п а ш м а м	0.04931924119591713	0
с о д а	с о д а	0.05315053462982178	0
к у с а р а л т	к у с а р а л т	0.05347664654254913	0
у э ш л а	у э ш л а	0.10774257034063339	0
з а к а з а т	з а к а з а т	0.049618080258369446	0
н а т у р	н а т у р	0.05332408845424652	0
п а р е ҥ г е	п а р е ҥ г е	0.05254808068275452	0
к а р е л л а	к а р е л л а	0.05129648745059967	0
к а п - к ы л	к а п - к ы л	0.051222242414951324	0
х о л д и н г ы ш	х о л д и н г ы ш	0.05126025527715683	0
ч а м а н е м	ч а м а н е м	0.04799675568938255	0
л о м б е р а н	л о м б е р а н	0.07703419774770737	0
к у п е м	к ӱ п е м	0.46295177936553955	1
ш ӱ в ы р з ы н	ш ӱ в ы р з ы н	0.062007836997509	0
м е ц е н а т - в л а к а т	м е ц е н а т - в л а к а т	0.053641438484191895	0
о й ы р т е м ж е - в л а к ы м	о й ы р т е м ж е - в л а к ы м	0.052455466240644455	0
а д м и н и с т р а ц и й	а д м и н и с т р а ц и й	0.05225718766450882	0
к и н о з а л ы ш т ы ж е	к и н о з а л ы ш т ы ж е	0.049825940281152725	0
м а ш и н а м	м а ш и н а м	0.05105607956647873	0
п а ч е р л а ш т а т	п а ч е р л а ш т а т	0.04854416847229004	0
с а й ы н а к	с а й ы н а к	0.04572121053934097	0
к е р ш ы н	к е р ш ы н	0.0539436936378479	0
о ҥ ы м	о ҥ ы м	0.053954433649778366	0
а к а д е м и й	а к а д е м и й	0.04978221654891968	0
п у д е ш т а л т ы т	п у д е ш т а л т ы т	0.0518074631690979	0
п ы т а р а т	п ы т а р а т	0.05243653059005737	0
ф а к т и ч е с к и й	ф а к т и ч е с к и й	0.05267342925071716	0
с а ш а т	с а ш а т	0.04824097082018852	0
в л а с т ь ш ы н	в л а с т ь ш ы н	0.05075504630804062	0
н у м а л д а к	н у м а л д а к	0.05711166560649872	0
ш у д ы ш ы н	ш у д ы ш ы н	0.05053103342652321	0
