prediction	target	loss	dist
г е н е р а л о л ь т ь	г е н е р а л о л ь т ь	0.05271347984671593	0
п р е д п р и я т и я т н е д е	п р е д п р и я т и я т н е д е	0.0542987659573555	0
п а м ш а с а	п а м ш а с а	0.054518505930900574	0
с п о р т к л у б т	с п о р т к л у б т	0.055831801146268845	0
а з о р а в а н т е н ь	а з о р а в а н т е н ь	0.054033197462558746	0
п о к о л е н и я с т о	п о к о л е н и я с т о	0.05403584986925125	0
а р б у з о н ь	а р б у з о н ь	0.052982255816459656	0
к у р о к с с т о	к у р о к с с т о	0.05446599796414375	0
п и р е с э с т	п и р е с э с т	0.05370552837848663	0
ш в е д т н э	ш в е д т н э	0.05055217444896698	0
у с и я т н е н ь	у с и я т н е н ь	0.05290115624666214	0
э л ь д е	э л ь д е	0.051145195960998535	0
д р а м а т у р г и я с о я к	д р а м а т у р г и я с о я к	0.05405021458864212	0
с в и с т я з ь	с в и с т я з ь	0.05305470898747444	0
в о д и т е л ь т н е н е н ь	в о д и т е л ь т н е н е н ь	0.05221538245677948	0
с е я л к а с о н т ь	с е я л к а с о н т ь	0.05286968871951103	0
ю т к о з о с т	ю т к о з о с т	0.04816819727420807	0
к у н с о л о з ь	к у н с о л о з ь	0.05381865054368973	0
к е ж и я в т а н	к е ж и я в т а н	0.050701677799224854	0
в е л е т ь к а к	в е л е т ь к а к	0.052011437714099884	0
з а р е ч н о й	з а р е ч н о й	0.053631510585546494	0
м о р г о т	м о р г о т	0.05421624705195427	0
м а з ы	м а з ы	0.05162231996655464	0
с у д о с т	с у д о с т	0.052546292543411255	0
м о р ф е м а т н е н ь	м о р ф е м а т н е н ь	0.053642336279153824	0
р у ш м о т	р у ш м о т	0.054810624569654465	0
у н ж а с ь	у н ж а с ь	0.053378377109766006	0
г у с а р о с ь	г у с а р о с ь	0.05439883843064308	0
я в о с т	я в о с т	0.05172291398048401	0
к у л о н т е н ь	к у л о н т е н ь	0.05449606850743294	0
л а з о в т	л а з о в т	0.052810948342084885	0
п р о и з в о л ь н о й	п р о и з в о л ь н о й	0.05470462515950203	0
п и о н е р э с ь	п и о н е р э с ь	0.05475326627492905	0
ч а р а к а в т с а к	ч а р а к а в т с а к	0.05414159595966339	0
к л о у н	к л о у н	0.057706575840711594	0
э р я в и ц я т	э р я в и ц я т	0.05275757610797882	0
с п е ц и а л ь н о й	с п е ц и а л ь н о й	0.05478670820593834	0
с т а в к а н ь	с т а в к а н ь	0.054826755076646805	0
с э н я ж а н т е н ь	с э н я ж а н т е н ь	0.05049784481525421	0
ч о в с е в т ь	ч о в с е в т ь	0.056908197700977325	0
о д т н э с т э	о д т н э с т э	0.04943513870239258	0
б у е с э	б у е с э	0.05065905675292015	0
п о т я в т	п о т я в т	0.0532577708363533	0
т у и л и з ь	т у и л и з ь	0.08154720067977905	0
а к т ё р т н э н е н ь	а к т ё р т н э н е н ь	0.055736299604177475	0
б и б л и о т е к а р т ь	б и б л и о т е к а р т ь	0.05288458243012428	0
м е т о д о н з о	м е т о д о н з о	0.051747001707553864	0
н а л к с е с ы	н а л к с е с ы	0.049801334738731384	0
с е я к с	с е я к с	0.0515606589615345	0
л о в н о м а п у с м о	л о в н о м а п у с м о	0.05676492676138878	0
к е п е д е в с т ь	к е п е д е в к ш н е с т ь	0.20231977105140686	4
с а е м а с о н т ь	с а е м а с о н т ь	0.05292334780097008	0
а р д т н и н ь	а р д т н и н ь	0.08039833605289459	0
п а л ы з е	п а л а к ш н ы з е	0.31418681144714355	4
н е и л и з ь	н е к ш н и л и з ь	0.31868669390678406	3
с о в а в т ы д и з ь	с о в а в т ы д и з ь	0.05004317685961723	0
с е л ь м е д е в и т ь	с е л ь м е д е в к ш н ы т ь	0.19855821132659912	4
о р м а н т е н ь	о р м а н т е н ь	0.05563177540898323	0
к е н я р д ы н е к	к е н я р д о з е в и н е к	0.12700603902339935	5
м е р е в к с э н з э	м е р е в к с э н з э	0.05267370864748955	0
и н г е л ь к с	и н г е л ь к с	0.052959851920604706	0
м а н ч е м а н т е н ь	м а н ч е м а н т е н ь	0.055768195539712906	0
г л а в к о м о н ь	г л а в к о м о н ь	0.05384700372815132	0
п е р е в о д ч и к т н е	п е р е в о д ч и к т н е	0.05495341494679451	0
м а ш и н а с о	м а ш и н а с о	0.05391236022114754	0
п р а м о з о с т	п р а м о з о с т	0.054468296468257904	0
д н е в н и к е м	д н е в н и к е м	0.05411263555288315	0
с п р а в н а	с п р а в н а	0.05861005187034607	0
ч а й н и к а н	ч а й н и к а н	0.055972710251808167	0
о с к а к с	о с к а к с	0.053683407604694366	0
с в я щ е н н о й	с в я щ е н н о й	0.049685634672641754	0
п а т я т н е д е	п а т я т н е д е	0.05292743444442749	0
в а л д о - о ж о т	в а л д о - о ж о т	0.052422843873500824	0
к а ш т о м о с	к а ш т о м о с	0.054680366069078445	0
р а у ж о н т е н ь	р а у ж о н т е н ь	0.053678132593631744	0
к о н ф е р е н ц и я т н е с э	к о н ф е р е н ц и я т н е с э	0.05192187428474426	0
а р т е р и я к с	а р т е р и я к с	0.055402327328920364	0
к у д р я в а	к у д р я в а	0.05455774441361427	0
п р и х о д о н т е н ь	п р и х о д о н т е н ь	0.05245283618569374	0
т ё к ш м е л е с ь к а к	т ё к ш м е л е с ь к а к	0.051266998052597046	0
к и л е й п у л о т н е	к и л е й п у л о т н е	0.05530769005417824	0
т у л е в к с э н ь	т у л е в к с э н ь	0.053894735872745514	0
н и ж е г о р о д с к о е н ь	н и ж е г о р о д с к о е н ь	0.05300445109605789	0
с ю п а в ч и д е н з э	с ю п а в ч и д е н з э	0.05165824666619301	0
с о д ы т ь к а к	с о д ы т ь к а к	0.04902945086359978	0
с е м и н а р т н э д е	с е м и н а р т н э д е	0.05381288006901741	0
с е с с и я с о	с е с с и я с о	0.05139411985874176	0
о х о т с к о й	о х о т с к о й	0.051850974559783936	0
в а н н а м	в а н н а н	0.20241980254650116	1
о ш и б к а т	о ш и б к а т	0.052235595881938934	0
п у р к с е з ь	п у р к с е з ь	0.05568276345729828	0
с о в а в т н е т я н о	с о в а в т н е т я н о	0.051821425557136536	0
п у п о р к а в	п у п о р к а в	0.06062117591500282	0
б е з д е л ь н и к е н т е н ь	б е з д е л ь н и к е н т е н ь	0.04990251734852791	0
м а ш т ы к с	м а ш т ы к с	0.0522250235080719	0
п а р с е е н ь	п а р с е е н ь	0.055894382297992706	0
т р а в а - м у р а в а н т ь	т р а в а - м у р а в а н т ь	0.05620371922850609	0
у л ь ц я с о я к	у л ь ц я с о я к	0.05043678358197212	0
э й к а к ш п о р а з о	э й к а к ш п о р а з о	0.05382486432790756	0
ч о в о р г а в т ы з ь	ч о в о р г а в т ы з ь	0.05225362256169319	0
м о л ь с т и т ь	м о л ь с т и т ь	0.05907776951789856	0
к о л х о з н и к е с ь	к о л х о з н и к е с ь	0.05161052569746971	0
к р е д и т т н э я к	к р е д и т т н э я к	0.051818836480379105	0
к у з о в	к у з о в	0.055628228932619095	0
э ч к е н з э	э ч к е н з э	0.04943476989865303	0
а ш т и з е	а ш т и з е	0.07314804941415787	0
а з и а т с к о й	а з и а т с к о й	0.05391952395439148	0
у л ь м а к	у л ь м а к	0.05602295324206352	0
м и л л и м е т р а м	м и л л и м е т р а н ь	0.13048508763313293	2
л а д и д и з ь	л а д и д и з ь	0.05189047008752823	0
п о т а в т ы м и м	п о т а в т ы м и м	0.05549682304263115	0
б а з а т н е н ь	б а з а т н е н ь	0.0520365834236145	0
м е с т о и м е н и я н ь	м е с т о и м е н и я н ь	0.05360347405076027	0
д о к т о р с к о й	д о к т о р с к о й	0.05464095249772072	0
ч у в т о т н е с т э	ч у в т о т н е с т э	0.051294732838869095	0
с а е з т н е н ь	с а е з т н е н ь	0.05302126333117485	0
ч а м а с т о т	ч а м а с т о т	0.05325824022293091	0
п у с м о н ь	п у с м о н ь	0.05637522041797638	0
о б р а з о в а н и я т н е	о б р а з о в а н и я т н е	0.05329317972064018	0
ч и н я з м а с т о р о с ь	ч и н я з м а с т о р о с ь	0.0531570166349411	0
и л ь в е д е в к с т э м е	и л ь в е д е в к с т э м е	0.05104744806885719	0
к и ч а т	к и ч а т	0.05532366409897804	0
ф и р м а н ь	ф и р м а н ь	0.053938668221235275	0
т о р а м а н з о	т о р а м а н з о	0.05403606966137886	0
т ю р ь м а в	т ю р ь м а в	0.05291864275932312	0
т р е н и р о в к а т	т р е н и р о в к а т	0.05564369633793831	0
п р е с в я т о й	п р е с в я т о й	0.0551384799182415	0
р е д и т ь	р е д и т ь	0.10537264496088028	0
с п е ц и а л и з и р о в а н н о й	с п е ц и а л и з и р о в а н н о й	0.05444958806037903	0
с ю ж е т н о й	с ю ж е т н о й	0.05072648450732231	0
в и д е л ь	в и д е л ь	0.05325239151716232	0
к у д о р а с ь к е с э я к	к у д о р а с ь к е с э я к	0.0542362742125988	0
у м а р и н а н з о	у м а р и н а н з о	0.055857039988040924	0
п а р о я к	п а р о я к	0.05873078852891922	0
з е м л е м е р э с ь	з е м л е м е р э с ь	0.05346089228987694	0
а ч а р ь к о д е м а т к а к	а ч а р ь к о д е м а т к а к	0.05390579253435135	0
к о р о л ь д е н т ь	к о р о л ь д е н т ь	0.05229244753718376	0
т а р г а м и з ь	т а р г а м и з ь	0.05113915726542473	0
к и н о л о г о с ь	к и н о л о г о с ь	0.053439293056726456	0
р е а л и з а ц и я	р е а л и з а ц и я	0.054945625364780426	0
к о т о м к а	к о т о м к а	0.05663801357150078	0
м а л а в г а д т а н о	м а л а в г а д т а н о	0.053815677762031555	0
в и д е	в и д е	0.05439651757478714	0
л е д е в и т ь	л е д е в и т ь	0.07094141840934753	0
я к а м о т	я к а м о т	0.055667877197265625	0
о р ш а в т с т ь	о р ш а в т с т ь	0.060330700129270554	0
п е л и н ь	п е л и н ь	0.06904647499322891	0
ю т а з е н т ь	ю т а з е н т ь	0.050769004970788956	0
п о д в о д н о й	п о д в о д н о й	0.053722042590379715	0
л и с е в е л ь	л и с е в е л ь	0.0516415573656559	0
б у к а н т ь к а к	б у к а н т ь к а к	0.05645104870200157	0
т р а к т о р и с т	т р а к т о р и с т	0.056201182305812836	0
к е д ь ё н к с т о м о т	к е д ь ё н к с т о м о т	0.050701774656772614	0
а в т о б и о г р а ф и я с о н з о	а в т о б и о г р а ф и я с о н з о	0.05171980336308479	0
и д е с ь к а к	и д е с ь к а к	0.05037764832377434	0
в и р у с н о й	в и р у с н о й	0.05550379306077957	0
л о в н я с ь к е н т е н ь	л о в н я с ь к е н т е н ь	0.05181435868144035	0
с т а т у с о с ь	с т а т у с о с ь	0.05398637056350708	0
в и е в ч и н т ь	в и е в ч и н т ь	0.05313587188720703	0
к л е т к а н т ь	к л е т к а н т ь	0.05627135559916496	0
п и л о т о с ь	п и л о т о с ь	0.05469195544719696	0
с о к а в т с ы	с о к а в т с ы	0.051625821739435196	0
к е в е н з а в о л ь т ь	к е в е н з а в о л ь т ь	0.051316846162080765	0
ц я д о с ь	ц я д о с ь	0.04993857815861702	0
т р е в о г а н ь	т р е в о г а н ь	0.05406288430094719	0
н у ж а ч и з э	н у ж а ч и с	0.27117809653282166	2
в а с т н е в е	в а с т н е в е	0.0883130356669426	0
о п е р а т о р	о п е р а т о р	0.05826891213655472	0
д о к т о р а н т у р а	д о к т о р а н т у р а	0.05702352523803711	0
к р е м е н ь	к р е м е н ь	0.05518395081162453	0
к а р м а	к а р м а	0.05962097644805908	0
п р е в ч и	п р е в ч и	0.058075785636901855	0
т е л е т ь	т е л е т ь	0.052187059074640274	0
в н у ч а т о й	в н у ч а т о й	0.05501571670174599	0
с р а в т о в и т ь	с р а в т о в и т ь	0.05212312564253807	0
э л и т а т н е н ь	э л и т а т н е н ь	0.05273500829935074	0
к а л я в а т	к а л я в а т	0.05351767688989639	0
о й м е я л т о с ь	о й м е я л т о с ь	0.051230695098638535	0
г р а м м а т и к а н т ь	г р а м м а т и к а н т ь	0.05564802139997482	0
р о м а н т н э н е н ь	р о м а н т н э н е н ь	0.10352330654859543	0
л и т о в е ц т н э н ь	л и т о в е ц т н э н ь	0.05257026106119156	0
к у р д о н ь	к у р д о н ь	0.0545579269528389	0
г р у з о в и к с	г р у з о в и к с	0.05599593371152878	0
к р у т о й	к р у т о й	0.05677223205566406	0
л а ц и д е	л а ц и д е	0.051986079663038254	0
у д а л а в о	у д а л а в	0.469553142786026	1
с ё л м о н о к	с ё л м о н о к	0.052754487842321396	0
г а й т ь к е т ь	г а й т ь к е т ь	0.08794575929641724	0
л е д с т н е	л е д с т н е к ш н е	0.3030414581298828	4
д е к а н	д е к а н	0.05381036922335625	0
л е н г е н ь	л е н г е н ь	0.05295746773481369	0
м о т и в	м о т и в	0.05591706931591034	0
к о ц ь к е р и н к	к о ц ь к е р и н к	0.054665397852659225	0
а з о з ь	а з о з ь	0.04874454811215401	0
п е н я ц я к	п е н я ц я к	0.053289078176021576	0
к а р т а к с	к а р т а к с	0.056600604206323624	0
ч а м а т	ч а м а т	0.056100547313690186	0
с т у д е н т э н з э	с т у д е н т э н з э	0.05146481469273567	0
б р о ш ю р а н ь	б р о ш ю р а н ь	0.05282554030418396	0
д о н с к о й	д о н с к о й	0.05345584452152252	0
к у в о с о н т ь	к у в о с о н т ь	0.05342325568199158	0
н и н ь	н и н ь	0.05160752683877945	0
у ч р е ж д е н и я т н е	у ч р е ж д е н и я т н е	0.05452791228890419	0
к о н в е й е р э н ь	к о н в е й е р э н ь	0.05291168764233589	0
л а м п а с	л а м п а с	0.05912936106324196	0
к и р е с ь	к и р е с ь	0.05535748973488808	0
а к т у а л ь н о й	а к т у а л ь н о й	0.055353593081235886	0
п а р г о н ь	п а р г о н ь	0.055905766785144806	0
в а д н е с т ь	в а д н е с т ь	0.07309652119874954	0
т о в а р	т о в а р	0.05623571574687958	0
р а т у ш а н т ь	р а т у ш а н т ь	0.055787600576877594	0
н а в и т ь	н а в и т ь	0.07196533679962158	0
к и л ь к а	к и л ь к а	0.05620979890227318	0
с и н т р и т ь	с и н т р и т ь	0.06877896189689636	0
п о й н е н ь	п о й н е н ь	0.05683660879731178	0
н у с м а к а д ы т ь	н у с м а к а д ы т ь	0.053671032190322876	0
у ч а с т и я з о	у ч а с т и я з о	0.053563378751277924	0
в е й к с	в е й к с	0.05245538055896759	0
я х о д с ь	я х о д с ь	0.08418331295251846	0
с о в а в т с ы н е к	с о в а в т с ы н е к	0.05047335848212242	0
б и з м о л г а д с т ь	б и з м о л г а д с т ь	0.05513278767466545	0
к у ч о в о з ь	к у ч о в о з ь	0.05293652042746544	0
м а р т о н т	м а р т о н т	0.054512280970811844	0
м о н т а ж н и к е к с	м о н т а ж н и к е к с	0.05275440216064453	0
п р о и з в о д и т е л ь т н е н е н ь	п р о и з в о д и т е л ь т н е н е н ь	0.052939273416996	0
э л е к т р о м е х а н и ч е с к о й	э л е к т р о м е х а н и ч е с к о й	0.05302191525697708	0
п у т ё в к а с о	п у т ё в к а с о	0.06391880661249161	0
ф о л ь к л о р и с т и к а с о	ф о л ь к л е р и с т и к а с о	0.46951332688331604	1
ш а п к а	ш а п к а	0.05713779106736183	0
в е л я м о н з о	в е л я м о н з о	0.053010325878858566	0
п е т н я с ь	п е т н я с ь	0.07312899827957153	0
в е л ь т н е з ь	в е л ь т н е з ь	0.05256421118974686	0
т о п а в т о в с т ь	т о п а в т о в с т ь	0.06512030214071274	0
с т р о е н ь	с т р о е н ь	0.05385639891028404	0
п р о т и в о э п и з о о т и ч е с к о й	п р о т и в о э п и з о о т и ч е с к о й	0.053377628326416016	0
т е н с е м с	т е н с е м с	0.055648162961006165	0
р а к с и л и т ь	р а к с и л и т ь	0.05479152873158455	0
м а з ы ч и н е к	м а з ы ч и н е к	0.05138307064771652	0
м а з ы й к а с ь	м а з ы й к а с ь	0.0519682876765728	0
р а д о в и т ь	р а д о в и т ь	0.07053002715110779	0
ф о р м а в т о м о	ф о р м а в т о м о	0.051729749888181686	0
п а н д о в	п а н д о в	0.055595189332962036	0
г а й г а т	г а й г а т	0.04962492361664772	0
т е н с и	т е н с и	0.0721547082066536	0
к а д р а в	к а д р о в	0.9510184526443481	1
к а р ы н е к	к а р ы н е к	0.05871957913041115	0
а х о л д а т	а х о л д а т	0.05210098624229431	0
к е д ь п е с т э	к е д ь п е с т э	0.05752052739262581	0
к е л е й д е я к	к е л е й д е я к	0.04975588247179985	0
м е л я в т о в т с ь	м е л я в т о в т с ь	0.060397688299417496	0
т е р д е в с т ь	т е р д е в с т ь	0.06617460399866104	0
и с т о р и я с т о	и с т о р и я с т о	0.051894720643758774	0
р а н я в о з т н е н ь	р а н я в о з т н е н ь	0.05264768376946449	0
р у к а в ц я т	р у к а в ц я т	0.05618917942047119	0
в л а с т е н к	в л а с т е н к	0.053813185542821884	0
п а т е ф о н	п а т е ф о н	0.05544272065162659	0
п о ч к о д и н ь	п о ч к о д и н ь	0.0587715283036232	0
с н а б ж е н и я с ь	с н а б ж е н и я с ь	0.05144387483596802	0
ч а р а к а в т с т ь	ч а р а к а в т с т ь	0.05770573392510414	0
л о в т а н я - а ш о	л о в т а н я - а ш о	0.05338147282600403	0
а ш т т я д о	а ш т е т я д о	0.14837056398391724	1
с т а с ы з ь	с т а с ы з ь	0.049406033009290695	0
п р е о б р а ж е н с к о й	п р е о б р а ж е н с к о й	0.05488891527056694	0
а д м и н и с т р а ц и я	а д м и н и с т р а ц и я	0.05490795895457268	0
к е н я р д о в л и н е к	к е н я р д о в л и н е к	0.052731532603502274	0
з е м л я к о н т ь	з е м л я к о н т ь	0.05282590538263321	0
т и р а ж о н о к	т и р а ж о н о к	0.051930248737335205	0
п л а т ь е	п л а т ь е	0.057542912662029266	0
с я н г л е й	с я н г л е й	0.051907286047935486	0
у ч е б н и к е к с	у ч е б н и к е к с	0.052773475646972656	0
б у к в а р т ь	б у к в а р т ь	0.05484306812286377	0
ч е м е р д и н з е	ч е м е р д и н з е	0.059911713004112244	0
к е м е в т ь	к е м е в т ь	0.06003134325146675	0
п р я к а н о к	п р я к а н о к	0.05553935468196869	0
ф е л ь д ш е р т н э н е н ь	ф е л ь д ш е р т н э н е н ь	0.05020803585648537	0
к а л м и н к	к а л м и н к	0.06579732149839401	0
ч е в т е м г а в т о з ь	ч е в т е м г а в т о з ь	0.05222881957888603	0
к о н с т р у к ц и я н т ь	к о н с т р у к ц и я н т ь	0.055221978574991226	0
м е л ь с п а р о с ь	м е л ь с п а р о с ь	0.05629992112517357	0
к а з и т ь	к а з и т ь	0.07967276871204376	0
а ц а м к о в о н о к	а ц а м к о в о н о к	0.05326368287205696	0
я в о л я в т ы з е	я в о л я в т о к ш н ы з е	0.12831531465053558	4
т у в т а л о н т ь к а к	т у в т а л о н т ь к а к	0.053589291870594025	0
л е м д я в о м с	л е м д я в о м с	0.053446900099515915	0
р а ш к о ю т к о в а	р а ш к о ю т к о в а	0.051737140864133835	0
ё р о к ч и с э с т	ё р о к ч и с э с т	0.05222897604107857	0
п е е н ь	п е е н ь	0.0545242615044117	0
к а п с у л а	к а п с у л а	0.05977887287735939	0
ч а л г и	ч а л г и	0.06902804225683212	0
к а н д о с т	к а н д о с т	0.051595091819763184	0
в и е в д е я к	в и е в д е я к	0.07054588198661804	0
ю р о с т	ю р о с т	0.04976398125290871	0
к е п е д е в и н ь	к е п е д е в и н ь	0.0820123627781868	0
р о ш т о в а н т ь	р о ш т о в а н т ь	0.05457135662436485	0
к о т а с т	к о т а с т	0.0540592297911644	0
и н я з о р а в а н т е н ь	и н я з о р а в а н т е н ь	0.05301709845662117	0
ч а р о в т о м о	ч а р о в т о м о	0.052748750895261765	0
к и р ь г а к с т	к и р ь г а к с т	0.05449780821800232	0
ц о п а д е з ь	ц о п а д е з ь	0.052354998886585236	0
э р я м о к о е н ь	э р я м о к о е н ь	0.053353771567344666	0
т е й т е р ь а в а н т е н ь	т е й т е р ь а в а н т е н ь	0.05231983959674835	0
п е р в е н с т в а	п е р в е н с т в а	0.058960042893886566	0
п р я к а в	п р я к а в	0.05835366249084473	0
г а й к с т а с ь	г а й к с т а з е в с ь	0.12210865318775177	3
с э в т я д ы з ь	с э в т я д ы з ь	0.04446207359433174	0
л ё т ч и к е к с	л ё т ч и к е к с	0.054176073521375656	0
э ф и р э н т ь	э ф и р э н т ь	0.05058689042925835	0
т е х н и к а с о н т ь	т е х н и к а с о н т ь	0.05118674412369728	0
в а ч к а в и л ь т ь	в а ч к а в и л ь т ь	0.05463149771094322	0
ч и я в т ы м и м	ч и я в т ы м и м	0.05061056464910507	0
с т р у н а т	с т р у н а т	0.056805599480867386	0
п у р г о н д а в к с	п у р г о н д а в к с	0.057161152362823486	0
т р о и ц я	т р о и ц я	0.05433139577507973	0
т ю ж а д о	т ю ж а д о	0.04925253987312317	0
в и з ь к с э с ь	в и з ь к с э с ь	0.0509059801697731	0
л а й м е н ь	л а й м е н ь	0.05366169661283493	0
б а л а л а й к а	б а л а л а й к а	0.05556991696357727	0
п о д в а л о к с	п о д в а л о к с	0.05720832198858261	0
п у р ь г и н е к с	п у р ь г и н е к с	0.055493734776973724	0
к а б а ч о к о н ь	к а б а ч о к о н ь	0.053983986377716064	0
к о н в е р т э н т е н ь	к о н в е р т э н т е н ь	0.052321698516607285	0
а н д ы м и з ь г а к	а н д ы м и з ь г а к	0.04883905127644539	0
р о б о т	р о б о т	0.05424468591809273	0
п а н е л ь т н е д е	п а н е л ь т н е д е	0.05277657136321068	0
э л е к т р о н о н ь	э л е к т р о н о н ь	0.053423602133989334	0
т е р д и н ь	т е р д и н ь	0.08188007771968842	0
о й м с е в и т ь	о й м с е в и т ь	0.05799949914216995	0
я р о в о й	я р о в о й	0.05409689620137215	0
п о к о р д а в о з ь	п о к о р д а в о з ь	0.05470569059252739	0
ю т ы н е к	ю т ы н е к	0.07091571390628815	0
к а в а л е р э н т ь	к а в а л е р э н т ь	0.05579401180148125	0
к о й к а т н е	к о й к а т н е	0.053393032401800156	0
о б л а с т н о й	о б л а с т н о й	0.0530100092291832	0
в е л ь т я в и н ь	в е л ь т я в и н ь	0.08386204391717911	0
н у в а р а	н у в а р а	0.057681065052747726	0
л ь г о т а т н е н ь	л ь г о т а т н е н ь	0.052212733775377274	0
ю м о р г а	ю м о р г а	0.052815914154052734	0
а в т о р и т е т э к с	а в т о р и т е т э к с	0.05365686118602753	0
в а с т т а н о	в а с т т а н о	0.052539944648742676	0
п о л о к	п о л о к	0.059275466948747635	0
в и т е б с к о е в	в и т е б с к о е в	0.052757952362298965	0
с э р е д и н ь г а к	с э р е д е з е в и н ь г а к	0.6148706674575806	4
п о л о н я в о	п о л о н я в о	0.08600959181785583	0
л и в е з ь к а д о в о м с	л и в е з ь к а д о в о м с	0.05257129669189453	0
о к к у п а ц и я з о	о к к у п а ц и я з о	0.05514683946967125	0
с а м а р с к о й	с а м а р с к о й	0.05611378699541092	0
о й м а в т а д ы з ь	о й м а в т а д ы з ь	0.04768729582428932	0
м а н д а т н о й	м а н д а т н о й	0.05450506880879402	0
т у н е я д е ц т	т у н е я д е ц т	0.0529472716152668	0
в а и н ь	в а и н ь	0.08201966434717178	0
к у м у х а	к у м у х а	0.05790289118885994	0
б р и т а н с к о й	б р и т а н с к о й	0.054079052060842514	0
п е е л е з э	п е е л е з э	0.07439207285642624	0
э р я м о к и з э н з э	э р я м о к и з э н з э	0.05063379555940628	0
ч и р е с т	ч и р е с т	0.05221029743552208	0
