prediction	target	loss	dist
л ы д т ӧ м	л ы д т ӧ м	0.053558945655822754	0
т э р м ӧ д л а м	т э р м ӧ д л а м	0.05357987806200981	0
к о з ь н а л ӧ й	к о з ь н а л ӧ й	0.05381965637207031	0
д и к т о ф о н	д и к т о ф о н	0.05568397790193558	0
т е а т р ӧ н	т е а т р ӧ н	0.06058236211538315	0
п у я с ы с ь	п у я с ы с ь	0.05463007465004921	0
п а н ь ӧ д н ы	п а н ь ӧ д н ы	0.05385889112949371	0
д з е с к ӧ д а н н ы д	д з е с к ӧ д а н н ы д	0.05345650017261505	0
ы ш л о в	ы ш л о в	0.05190224573016167	0
т у н а в н ы	т у н а в н ы	0.05685766786336899	0
с о д т ӧ й	с о д т ӧ й	0.05548834800720215	0
к р о с с	к р о с с	0.060104262083768845	0
п е т а	п е т а	0.06095002964138985	0
с а л д а т ъ я с л ы	с а л д а т ъ я с л ы	0.05437096953392029	0
т р о н	т р о н	0.059792857617139816	0
у д т ы	у д т ы	0.05611761286854744	0
д ы ш ӧ д ч а	д ы ш ӧ д ч а	0.05081510543823242	0
э н е р г и я с ӧ	э н е р г и я с ӧ	0.05444154888391495	0
у р ч и т ӧ м ӧ н	у р ч и т ӧ м ӧ н	0.05736100673675537	0
к у с ӧ м ы с ь	к у с ӧ м ы с ь	0.05481225252151489	0
м е д б у р ъ я с с ӧ	м е д б у р ъ я с с ӧ	0.05588141456246376	0
с е к ц и я я с ӧ	с е к ц и я я с ӧ	0.05420742183923721	0
н о к с ь ы н ы с ӧ	н о к с ь ы н ы с ӧ	0.05029052123427391	0
в ӧ д и т а н н ы д	в ӧ д и т а н н ы д	0.052246760576963425	0
п а н а с а с	п а н а с а с	0.055917948484420776	0
г о р м ӧ г	г о р м ӧ г	0.05773378536105156	0
в е ж а м	в е ж а м	0.054023563861846924	0
а в а р и я ы с	а в а р и я ы с	0.05501815304160118	0
к о р а н н ы д	к о р а н н ы д	0.05515602231025696	0
т о р г ъ я с ӧ	т о р г ъ я с ӧ	0.05692734196782112	0
н ы л ӧ с	н ы л ӧ с	0.051640938967466354	0
к у ж л ӧ й	к у ж л ӧ й	0.05418627709150314	0
ӧ ш ӧ д ӧ й	ӧ ш ӧ д ӧ й	0.0503118671476841	0
д ж у д ж д а м м ӧ	д ж у д ж д а м м ӧ	0.05421389639377594	0
к ы п ӧ д ӧ м ӧ	к ы п ӧ д ӧ м ӧ	0.05513710156083107	0
ч е л я д ь н ы с ӧ	ч е л я д ь н ы с ӧ	0.05119055509567261	0
ф и з к у л ь т у р н и к	ф и з к у л ь т у р н и к	0.05601419880986214	0
у с я н н ы д	у с ь а н н ы д	0.8110916614532471	2
р а н а ы с	р а н а ы с	0.05551910772919655	0
я н д ы с ь	я н д ы с ь	0.048643797636032104	0
ч и н а м	ч и н а м	0.05355221405625343	0
в а й ы ш т а с	в а й ы ш т а с	0.05260781943798065	0
к ы с к а л ӧ м с ӧ	к ы с к а л ӧ м с ӧ	0.054054878652095795	0
в о ч а а с и м	в о ч а а с и м	0.05342448502779007	0
т ш ӧ к м у н ӧ н ы	т ш ӧ к м у н ӧ н ы	0.0547795295715332	0
п ӧ р ӧ д ӧ	п ӧ р ӧ д ӧ	0.05950555205345154	0
в ы н ы ш т ч ы	в ы н ы ш т ч ы	0.05078098177909851	0
ы п м у н л а с	ы п м у н л а с	0.054633814841508865	0
к а р н ы с	к а р н ы с	0.05566069856286049	0
в ӧ р - в а л ӧ н	в ӧ р - в а л ӧ н	0.05287006497383118	0
м у н и ц и п а л и т е т ъ я с л ы с ь	м у н и ц и п а л и т е т ъ я с л ы с ь	0.054555803537368774	0
л э ч ч ӧ м ы с ь	л э ч ч ӧ м ы с ь	0.05053510516881943	0
к о м м у н и з м л ы	к о м м у н и з м л ы	0.05521036311984062	0
а у к ц и о н ы н	а у к ц и о н ы н	0.05394396930932999	0
п р е с с о в щ и к ӧ н	п р е с с о в щ и к ӧ н	0.05644172430038452	0
с ӧ в е щ а н и е я с л ӧ н	с ӧ в е щ а н и е я с л ӧ н	0.053551264107227325	0
т ӧ д с а н ы с ӧ	т ӧ д с а н ы с ӧ	0.053114425390958786	0
ф а б р и к а ӧ с	ф а б р и к а ӧ с	0.056737322360277176	0
с в и т а	с в и т а	0.05765021964907646	0
к о р с ь ы с	к ӧ р с ь ы с	0.2807718813419342	1
в ы н н ы с ӧ	в ы н н ы с ӧ	0.049328818917274475	0
ё р д ы с ь я с ӧ с	ё р д ы с ь я с ӧ с	0.05309862270951271	0
т ы р с я л і с	т ы р с я л і с	0.09718240797519684	0
в е т с т а н ц и я с а	в е т с т а н ц и я с а	0.05473434925079346	0
м е з д а н ы д	м е з д а н ы д	0.05248589441180229	0
в о й м ы	в о й м ы	0.052435923367738724	0
т о р к а л ӧ м ъ я с л ы с ь	т о р к а л ӧ м ъ я с л ы с ь	0.05515503138303757	0
р е в н у й т а н	р е в н у й т а н	0.05587146803736687	0
з а к л а д	з а к л а д	0.05598865821957588	0
в е р ӧ с ы д л ы с ь	в е р ӧ с ы д л ы с ь	0.05274924635887146	0
т ӧ в й ӧ	т ӧ в й ӧ	0.05379198119044304	0
п ӧ р т ъ я с ы н	п ӧ р т ъ я с ы н	0.07063571363687515	0
п у к с ь ӧ д л ы н ы	п у к с ь ӧ д л ы н ы	0.052864450961351395	0
п а н ы с ь	п а н ы с ь	0.053858693689107895	0
г у р с к ы с ь	г у р с к ы с ь	0.05641360953450203	0
х и в у з	х и в у з	0.053023312240839005	0
м о ш е н н и к ъ я с ы с ь	м о ш е н н и к ъ я с ы с ь	0.05389108508825302	0
т е о р и я ы с ь	т е о р и я ы с ь	0.05676892399787903	0
д о в к й ӧ д л ы ш т і с н ы	д о в к й ӧ д л ы ш т і с н ы	0.060178063809871674	0
у д ж т а с л ы с ь	у д ж т а с л ы с ь	0.05450252443552017	0
с а н к ц и я	с а н к ц и я	0.05393581464886665	0
м а т ы с т ч ы н ы	м а т ы с т ч ы н ы	0.05423919856548309	0
р ӧ м н а д	р ӧ м н а д	0.05665580555796623	0
у ё в т	у ё в т	0.05531047657132149	0
н е в е с т а я с л ы	н е в е с т а я с л ы	0.05594293400645256	0
к ӧ д з а в	к ӧ д з а в	0.05560525879263878	0
с а й ы с ь	с а й ы с ь	0.051367972046136856	0
ф и н и ш	ф и н и ш	0.05209417641162872	0
п у к с ь ӧ д ӧ	п у к с ь ӧ д ӧ	0.06066099926829338	0
м а ч ы с ь	м а ч ы с ь	0.05238676443696022	0
п л а н ъ я с ӧ	п л а н ъ я с ӧ	0.05717452988028526	0
к о к ъ я с с ӧ	к о к ъ я с с ӧ	0.056260302662849426	0
ф о р м а а с	ф о р м а а с	0.0543997548520565	0
б е р г ӧ д ч ы л і м	б е р г ӧ д ч ы л і м	0.053000662475824356	0
ш е н з ь ӧ д а н	ш е н з ь ӧ д а н	0.05346568673849106	0
в е с ь к ӧ д л а н н о г	в е с ь к ӧ д л а н н о г	0.05400789529085159	0
т ш у п ӧ д а	т ш у п ӧ д а	0.05751759931445122	0
н а т у р а л ь н ӧ й	н а т у р а л ь н ӧ й	0.05450925603508949	0
и ч ӧ т д ж ы к ӧ с	и ч ӧ т д ж ы к ӧ с	0.05271469056606293	0
д е п а р т а м е н т ъ я с ӧ с	д е п а р т а м е н т ъ я с ӧ с	0.057438500225543976	0
в у д ж ӧ д а м	в у д ж ӧ д а м	0.0538119375705719	0
с у л а л і	с у л а л і	0.051603469997644424	0
м е д б у р ъ я с н а с	м е д б у р ъ я с н а с	0.05539776757359505	0
к л и е н т к ӧ д	к л и е н т к ӧ д	0.05616028979420662	0
в ӧ р ӧ г	в ӧ р ӧ г	0.05550220236182213	0
к у ч к а в н ы	к у ч к а в н ы	0.05581433326005936	0
к ы н м ӧ й	к ы н м ӧ й	0.05204605683684349	0
к ы с к ы ш т н ы	к ы с к ы ш т н ы	0.05306364223361015	0
ч у т	ч у т	0.05914518982172012	0
в у з а л ӧ н ы	в у з а л ӧ н ы	0.05344510078430176	0
п а с ь к ӧ д л а с н ы	п а с ь к ӧ д л а с н ы	0.05312249809503555	0
ы ж ъ я с ӧ	ы ж ъ я с ӧ	0.08287476003170013	0
н ю м с е р а ӧ с ь	н ю м с е р а ӧ с ь	0.054189298301935196	0
т ӧ в з ь ы с ь	т ӧ в з ь ы с ь	0.0524972528219223	0
п а с к ӧ д	п а с к ӧ д	0.09127677977085114	0
и м и д ж	и м и д ж	0.055815190076828	0
м ӧ д і	м ӧ д і	0.05120202898979187	0
н ю р а д	н ю р а д	0.05186636745929718	0
б а л а я с ӧ н	б а л а я с ӧ н	0.05485360324382782	0
в е л ӧ д ч ӧ м а н ы д	в е л ӧ д ч ӧ м а н ы д	0.05157405510544777	0
и н т е л л и г е н ц и я л ӧ н	и н т е л л и г е н ц и я л ӧ н	0.054005663841962814	0
г а ж м а с	г а ж м а с	0.05507075414061546	0
ш у в г ы н ы	ш у в г ы н ы	0.05608657747507095	0
с о к ӧ н	с о к ӧ н	0.056163299828767776	0
а р т а л а м	а р т а л а м	0.055830031633377075	0
к ы л ӧ д ы с ь	к ы л ӧ д ы с ь	0.05251134932041168	0
ш а н ь г а я с	ш а н ь г а я с	0.054718419909477234	0
ш а й т ӧ н	ш а й т ӧ н	0.05487100034952164	0
л ы с ь т ы с ь	л ы с ь т ы с ь	0.05283971503376961	0
т у в к ӧ д ӧ м ы с ь	т у в к ӧ д ӧ м ы с ь	0.054353635758161545	0
г о р т с а я с	г о р т с а я с	0.058969512581825256	0
м о р т л ы	м о р т л ы	0.05767779424786568	0
г у л ы	г у л ы	0.05452587082982063	0
р и с у н о к	р и с у н о к	0.05806492269039154	0
д з о р и д з с я н ь	д з о р и д з с я н ь	0.05389563366770744	0
в е з ъ я с ӧ	в е з ъ я с ӧ	0.06250688433647156	0
з а в о д и т і м	з а в о д и т і м	0.05235224962234497	0
у д т ы с ь ӧ н ы	у д т ы с ь ӧ н ы	0.05279644578695297	0
м е с т о с ӧ	м е с т о с ӧ	0.05727849155664444	0
с у д т а ы с ь	с у д т а ы с ь	0.0554492212831974	0
ш о м с ӧ	ш о м с ӧ	0.05386565253138542	0
и н ӧ д	и н ӧ д	0.05334299057722092	0
к ы в б у р ъ я с ӧ н	к ы в б у р ъ я с ӧ н	0.05574515461921692	0
т ш ы н ӧ д н ы	т ш ы н ӧ д н ы	0.05358336120843887	0
к о р с ь ы с я н	к о р с ь ы с я н	0.05534509941935539	0
э л е к т р о г а з о с в а р щ и к ӧ с	э л е к т р о г а з о с в а р щ и к ӧ с	0.05559897422790527	0
и н а л ӧ м н а с	и н а л ӧ м н а с	0.05286502093076706	0
в о и н	в о и н	0.05650972202420235	0
п ӧ л ь ӧ с	п ӧ л ь ӧ с	0.05497954413294792	0
к ы л а л а м	к ы л а л а м	0.052031807601451874	0
л ы с ь т ы	л ы с ь т ы	0.05246406048536301	0
н ы р - в о м с ӧ	н ы р - в о м с ӧ	0.051939912140369415	0
л и т е р а т у р а к ӧ д	л и т е р а т у р а к ӧ д	0.05840059369802475	0
к у т а с ь ы с ь ӧ с	к у т а с ь ы с ь ӧ с	0.05653556063771248	0
я с ы д	я с ы д	0.05191359668970108	0
ш л ы в ъ я в л ӧ н ы	ш л ы в ъ я в л ӧ н ы	0.049406006932258606	0
я з ы к ъ я с ӧ с	я з ы к ъ я с ӧ с	0.053925007581710815	0
т ш ӧ г ӧ д ӧ м	т ш ӧ г ӧ д ӧ м	0.05503016337752342	0
м и л я ӧ с	м и л я ӧ с	0.0541204996407032	0
р ӧ м п ӧ ш т а н л ы	р ӧ м п ӧ ш т а н л ы	0.055237580090761185	0
ч е т в е р г ъ я с ӧ	ч е т в е р г ъ я с ӧ	0.057453084737062454	0
м о к а с ь т ъ я с ы д	м о к а с ь т ъ я с ы д	0.05523795261979103	0
м и л л и м е т р ӧ д з	м и л л и м е т р ӧ д з	0.05658596754074097	0
б и т у м	б и т у м	0.05903537571430206	0
т а к с и	т а к с и	0.05907636880874634	0
к о т ы р ӧ с	к о т ы р ӧ с	0.05875098332762718	0
к о н т а к т а с	к о н т а к т а с	0.05809151381254196	0
г у л я й т ӧ д а н	г у л я й т ӧ д а н	0.05329513177275658	0
с л у ч а й я с ы с	с л у ч а й я с ы с	0.053048357367515564	0
ч е г ъ я с я	ч е г ъ я с я	0.05327300727367401	0
ю р и с т ъ я с	ю р и с т ъ я с	0.05634564161300659	0
к ӧ с й ы с ь ӧ м ъ я с ӧ д з	к ӧ с й ы с ь ӧ м ъ я с ӧ д з	0.0526735857129097	0
л и ч н ӧ й	л и ч н ӧ й	0.05249897018074989	0
в е ш й ы с ь	в е ш й ы с ь	0.051391150802373886	0
у д ж ъ ё р т ъ я с н ы д л ы	у д ж ъ ё р т ъ я с н ы д л ы	0.05192573368549347	0
м ы р д д ь ӧ м ӧ н	м ы р д д ь ӧ м ӧ н	0.05366666615009308	0
р а к е т ч и к ъ я с ы д	р а к е т ч и к ъ я с ы д	0.05630432814359665	0
д е л о п р о и з в о д и т е л ь ӧ н	д е л о п р о и з в о д и т е л ь ӧ н	0.05611215904355049	0
ч и н с ӧ	ч и н с ӧ	0.05250101909041405	0
у р н а с	у р н а с	0.055348072201013565	0
в у з ъ я с к ӧ д	в у з ъ я с к ӧ д	0.05488412827253342	0
т ӧ л ы с ь ы д	т ӧ л ы с ь ы д	0.051874492317438126	0
б ы р с к ы н ы	б ы р с к ӧ й	0.6396461129188538	3
л э б з ь ӧ д н ы	л э б з ь ӧ д н ы	0.05129470303654671	0
к л е щ и ӧ н	к л е щ и ӧ н	0.054230041801929474	0
л о ж а ы н	л о ж а ы н	0.0535225085914135	0
к о м а н д и р ъ я с к ӧ д	к о м а н д и р ъ я с к ӧ д	0.0553959421813488	0
г е л е в ӧ й	г е л е в ӧ й	0.05462925508618355	0
ф о т о г р а ф ӧ с	ф о т о г р а ф ӧ с	0.05482517555356026	0
о р ӧ д н ы	о р ӧ д н ы	0.05672413483262062	0
б р ӧ д и т а м	б р ӧ д и т а м	0.05715040862560272	0
ш а н ь д ж ы к ӧ н	ш а н ь д ж ы к ӧ н	0.050578437745571136	0
ж у г л ы н ы	ж у г л ы н ы	0.052109748125076294	0
в е р м ы с ь я с н а с	в е р м ы с ь я с н а с	0.05453765019774437	0
ш о м й ӧ в	ш о м й ӧ в	0.051323093473911285	0
э к с п е р т	э к с п е р т	0.058319687843322754	0
к о л ь к т ӧ	к о л ь к т ӧ	0.056679848581552505	0
г о ж ъ я н а с	г о ж ъ я н а с	0.05220257490873337	0
т е р п и т а с	т е р п и т а с	0.060709934681653976	0
п о м а л ӧ н ы	п о м а л ӧ н ы	0.05396011099219322	0
и з о с т у д и я ӧ	и з о с т у д и я ӧ	0.0567484013736248	0
с а я л ӧ н ы	с а я л ӧ н ы	0.051789093762636185	0
м а й ш ӧ д л а н	м а й ш ӧ д л а н	0.051877059042453766	0
п о л е ӧ	п о л е ӧ	0.06171179935336113	0
э ж с я в н ы	э ж с я в н ы	0.049911707639694214	0
м ӧ д ӧ д ч ы	м ӧ д ӧ д ч ы	0.05026635900139809	0
в ӧ в л ы н ы	в ӧ в л ы н ы	0.050985418260097504	0
п а н ы д а с ь л і	п а н ы д а с ь л і	0.051891837269067764	0
о г ӧ й	о г ӧ й	0.2035233974456787	0
к е ж ӧ д л ы н ы	к е ж ӧ д н ы	0.9604606032371521	2
п р о к у р а т у р а ы с л ӧ н	п р о к у р а т у р а ы с л ӧ н	0.058350831270217896	0
б л о г ӧ с	б л о г ӧ с	0.055604033172130585	0
к о п р а с я м	к о п р а с я м	0.05798434466123581	0
п у к с ь ӧ д а в н ы	п у к с ь ӧ д а в н ы	0.053414393216371536	0
в а р т а н	в а р т а н	0.058055538684129715	0
в е л ӧ д ӧ н ы	в е л ӧ д ӧ н ы	0.053176019340753555	0
в о с ь л а в н ы	в о с ь л а в н ы	0.05273699015378952	0
к ӧ с й ӧ м ъ я с ы д	к ӧ с й ӧ м ъ я с ы д	0.05241900309920311	0
и з ӧ м с ӧ	и з ӧ м с ӧ	0.05479991436004639	0
о л а н п а с л ӧ н	о л а н п а с л ӧ н	0.05466047301888466	0
о б щ е ж и т и е ы с ь	о б щ е ж и т и е ы с ь	0.054330985993146896	0
с о в х о з ъ я с ӧ	с о в х о з ъ я с ӧ	0.05370529741048813	0
б у д и л ь н и к л ы с ь	б у д и л ь н и к л ы с ь	0.05389247462153435	0
г ӧ т р а с я с	г ӧ т р а с я с	0.0554250031709671	0
ы б ӧ	ы б ӧ	0.06632891297340393	0
ш е й к а	ш е й к а	0.05647890642285347	0
е д и н о р о с с ъ я с	е д и н о р о с с ъ я с	0.05620577558875084	0
п и с ь к ӧ д	п и с ь к ӧ д	0.05646268650889397	0
п а р и к м а х е р с к ӧ й с ь ы с	п а р и к м а х е р с к ӧ й с ь ы с	0.054388660937547684	0
о р а н	о р а н	0.05588897317647934	0
т у а л е т ы с	т у а л е т ы с	0.057486049830913544	0
ӧ ч е р е д ь я с	ӧ ч е р е д ь я с	0.05675194412469864	0
о т р я д с а л ы	о т р я д с а л ы	0.05516626685857773	0
п л а н ш е т ъ я с	п л а н ш е т ъ я с	0.056349754333496094	0
ю б и л я р ъ я с к ӧ д	ю б и л я р ъ я с к ӧ д	0.05286610871553421	0
т е х н и ч е с к ӧ й ӧ н	т е х н и ч е с к ӧ й ӧ н	0.054523829370737076	0
к а д к о л а с т ъ я с ӧ н	к а д к о л а с т ъ я с ӧ н	0.0559009425342083	0
в р а ч ь я с л ы	в р а ч ь я с л ы	0.05425923317670822	0
п ы р т ӧ м л ы с ь	п ы р т ӧ м л ы с ь	0.05473795160651207	0
с и г у д ӧ к л ӧ н	с и г у д ӧ к л ӧ н	0.05536773055791855	0
п ы к ӧ д с ӧ	п ы к ӧ д с ӧ	0.053958818316459656	0
ф о т о г р а ф ы д л ы	ф о т о г р а ф ы д л ы	0.05252097547054291	0
к ӧ т ӧ д л ы н ы	к ӧ т ӧ д л ы н ы	0.0719115287065506	0
д ы ш с ӧ	д ы ш с ӧ	0.051104530692100525	0
с ӧ т к ы ш т і	с ӧ т к ы ш т і	0.055629875510931015	0
ч у м а н с ь ы с	ч у м а н с ь ы с	0.05246923118829727	0
с е р п а с ӧ н	с е р п а с ӧ н	0.058634817600250244	0
г р а ж д а н к а а д	г р а ж д а н к а а д	0.055815886706113815	0
р е а б и л и т и р у й т н ы	р е а б и л и т и р у й т н ы	0.05837547779083252	0
а э р о п о р т к ӧ д	а э р о п о р т к ӧ д	0.05713554099202156	0
в у д ж р а с и с н ы	в у д ж р а с и с н ы	0.059593528509140015	0
ю ӧ р т ӧ г	ю ӧ р т ӧ г	0.052992939949035645	0
ш е п	ш е п	0.05657973140478134	0
п л а н ӧ в ӧ й	п л а н ӧ в ӧ й	0.1197512149810791	0
в о ч а а с ь	в о ч а а с ь	0.05446686968207359	0
п а с й ӧ д ъ я с с ӧ	п а с й ӧ д ъ я с с ӧ	0.053376320749521255	0
л ю б у й т ч ы н ы	л ю б у й т ч ы н ы	0.051364656537771225	0
я г о д а	я г о д а	0.055414196103811264	0
р о л ь ӧ с	р о л ь ӧ с	0.0558825358748436	0
в з н о с ӧ н	в з н о с ӧ н	0.055291637778282166	0
к о р с ь ы с ь л ы	к о р с ь ы с ь л ы	0.053447190672159195	0
с ь ы л а н к ы в ъ я с с ь ы с	с ь ы л а н к ы в ъ я с с ь ы с	0.051100969314575195	0
п е д к о л л е д ж ӧ	п е д к о л л е д ж ӧ	0.05745725706219673	0
б и т ӧ м	б и т ӧ м	0.07365251332521439	0
ю р а л ы с ь я с л ы	ю р а л ы с ь я с л ы	0.05262865498661995	0
ӧ к м а с	ӧ к м а с	0.06623980402946472	0
с ь ӧ л ӧ м а н ы с	с ь ӧ л ӧ м а н ы с	0.0511445514857769	0
т ӧ р а м	т ӧ р а м	0.05856986716389656	0
у з е л	у з е л	0.057529933750629425	0
ф и з и о л о г и я	ф и з и о л о г и я	0.05400070175528526	0
л ы д д ь ы с я м	л ы д д ь ы с я м	0.04854930192232132	0
д е я т е л ь я с	д е я т е л ь я с	0.05625070258975029	0
у з ь с я с	у з ь с я с	0.05165669694542885	0
к о р ӧ м ъ я с ы с ь	к о р ӧ м ъ я с ы с ь	0.05528421327471733	0
н ю ж ӧ д л і	н ю ж ӧ д л і	0.05066480115056038	0
г р и м ӧ н	г р и м ӧ н	0.05791708827018738	0
р ы т й ы с и м	р ы т й ы с и м	0.05130139738321304	0
д у м ъ я с с ӧ	д у м ъ я с с ӧ	0.0541367381811142	0
к о н к у р с а н т ъ я с ӧ с	к о н к у р с а н т ъ я с ӧ с	0.05688077211380005	0
с и л ь ӧ п и я н т ӧ	с и л ь ӧ п и я н т ӧ	0.0539851151406765	0
в а й ӧ д л і м	в а й ӧ д л і м	0.052971526980400085	0
д з о р г и м	д з о р г и м	0.05684210732579231	0
т ӧ д н ы	т ӧ д н ы	0.05374162271618843	0
к а б л у к н а с	к а б л у к н а с	0.055698227137327194	0
с ӧ с т ӧ м м ӧ д ч ы н ы	с ӧ с т ӧ м м ӧ д ч ы н ы	0.05328145995736122	0
п ӧ р ы с ь м а н	п ӧ р ы с ь м а н	0.05522892624139786	0
в ӧ ч ӧ д л і с	в ӧ ч ӧ д л і	0.2981099486351013	1
к о м ӧ л ь ы с ь	к о м ӧ л ь ы с ь	0.05280213803052902	0
в у д ж ӧ д ч ы н ы	в у д ж ӧ д ч ы н ы	0.05162164941430092	0
и н а л ӧ м ы с ь	и н а л ӧ м ы с ь	0.05268773436546326	0
т а л о н	т а л о н	0.056901317089796066	0
в о р с ӧ д ч ӧ	в о р с ӧ д ч ӧ	0.05717539042234421	0
ш а п к а а с и с н ы	ш а п к а а с ь ӧ м а ӧ с ь	0.23869377374649048	7
с п е ц и а л и з и р у й т ӧ м	с п е ц и а л и з и р у й т ӧ м	0.056307047605514526	0
с т р е л о к ӧ н	с т р е л о к ӧ н	0.058317624032497406	0
п и о н е р ъ я с к ӧ д	п и о н е р ъ я с к ӧ д	0.0562036894261837	0
з ы б у ч	з ы б у ч	0.05398067459464073	0
с к ӧ р м ы	с к ӧ р м ы	0.056302260607481	0
з а в о д с ӧ	з а в о д с ӧ	0.05416120961308479	0
д р ӧ ж ж и т а м	д р ӧ ж ж и т а м	0.055527735501527786	0
л я п к ы д и к ӧ с ь	л я п к ы д и к ӧ с ь	0.05450544133782387	0
к ӧ р т ы м а л ы с ь л ӧ н	к ӧ р т ы м а л ы с ь л ӧ н	0.05439429357647896	0
в ӧ н я с я н	в ӧ н я с я н	0.05331026017665863	0
з о н к а к ӧ д	з о н к а к ӧ д	0.05565639212727547	0
п ы р т ч ы	п ы р т ч ы	0.05807941034436226	0
с у м к а ӧ	с у м к а ӧ	0.06803720444440842	0
ч е м о д а н ъ я с	ч е м о д а н ъ я с	0.05471315607428551	0
в ӧ з й ы	в ӧ з й ы	0.05058358609676361	0
м и н н а ц	м и н н а ц	0.052363958209753036	0
в е р и т ч ы	в е р и т с ь ы	0.7431348562240601	2
в и д з с ь ӧ	в и д з с ь ӧ	0.05271818861365318	0
ы д ж д ӧ д л а	ы д ж д ӧ д л а	0.050333473831415176	0
п р е д с т а в л я й т ӧ н ы	п р е д с т а в л я й т ӧ н ы	0.055606041103601456	0
г у с я с ь н ы	г у с я с ь н ы	0.05264483019709587	0
г и р а я с	г и р а я с	0.05807396024465561	0
п а м я т н и к ъ я с	п а м я т н и к ъ я с	0.055704206228256226	0
с ӧ г л а с и т ч а н	с ӧ г л а с и т ч а н	0.05508064106106758	0
п р и м и т а с н ы	п р и м и т а с н ы	0.05670805275440216	0
п а н д е м и я	п а н д е м и я	0.05693961679935455	0
и с к у с с т в е н н ӧ й	и с к у с с т в е н н ӧ й	0.05437979847192764	0
п у к т ы с ь л і м	п у к т ы с ь л і м	0.054052017629146576	0
о р г а н и з а ц и о н н ӧ й	о р г а н и з а ц и о н н ӧ й	0.05364632233977318	0
р о ч ы с к ӧ д	р о ч ы с к ӧ д	0.05412443354725838	0
п ӧ ч ь я с ӧ с	п ӧ ч ь я с ӧ с	0.05611608549952507	0
о ш ъ я с л ы	о ш ъ я с л ы	0.05235680937767029	0
ф л а г с ӧ	ф л а г с ӧ	0.052073147147893906	0
т і л ь с я	т і л ь с я	0.05242440477013588	0
н ь ӧ б а с ь н ы	н ь ӧ б а с ь н ы	0.051836371421813965	0
ф с б - с а	ф с б - с а	0.048576075583696365	0
к о н т р о л ь к ӧ д	к о н т р о л ь к ӧ д	0.05612875893712044	0
о т р ы в о к ъ я с	о т р ы в о к ъ я с	0.05674963817000389	0
