prediction	target	loss	dist
s p a u r i v e	s p a u r i v e	0.06593398004770279	0
s a l ì n	s a l ì n	0.06805022805929184	0
n e t ì n	n e t ì n	0.07087621092796326	0
l u s i r è s	l u s i r è s	0.06417609751224518	0
d i s e v i n	d i s e v i n	0.06403350830078125	0
c e n ì n	c e n ì n	0.0719788521528244	0
s a l v a r a i	s a l v a r a i	0.06663669645786285	0
t o n a r e s s i s	t o n a r e s s i s	0.06737937778234482	0
g l a ç a v i n	g l a ç a v i n	0.06992778182029724	0
m e s s e d â	m e s s e d â	0.062206536531448364	0
f u m a r i s	f u m a r i s	0.0688840001821518	0
d r e ç a v i	d r e ç a v i	0.06782631576061249	0
c o m e n ç a r a n	c o m e n ç a r a n	0.06886949390172958	0
s a n g a n a s s i n	s a n g a n a s s i n	0.06765107065439224	0
s c j a m p e	s c j a m p e	0.06858040392398834	0
f l o r i r i s	f l o r i r i s	0.06737624853849411	0
c j a t a i s	c j a t a i s	0.06912700086832047	0
c e n a r è s	c e n a r è s	0.06923680007457733	0
f l o r i s s i s	f l o r i s s i s	0.06428570300340652	0
a l c i	a l c i	0.067552849650383	0
d a v i	d a v i	0.0683889240026474	0
s e m e n i	s e m e n i	0.06622561812400818	0
c o n t ì n	c o n t ì n	0.07287531346082687	0
t r i v e l a v i s	t r i v e l a v i s	0.06856069713830948	0
s e m e n ì n	s e m e n ì n	0.06857062131166458	0
c j a s t r a v i n	c j a s t r a v i n	0.0709725171327591	0
t a s a e i	t a s a e i	0.062064845114946365	0
a m a r e s s i s	a m a r e s s i s	0.06587128341197968	0
c o m a n d a r è s	c o m a n d a r è s	0.06985728442668915	0
p e s a v i n	p e s a v i n	0.0694488063454628	0
c o r a r è s	c o r a r è s	0.06906631588935852	0
p e r i v i n	p e r i v i n	0.06905391812324524	0
a m a r ê s	a m a r ê s	0.06665105372667313	0
c o m p r a r è s	c o m p r a r è s	0.06987246870994568	0
c o n t ì n	c o n t ì n	0.07280565798282623	0
p e t e n â	p e t e n â	0.0661834105849266	0
c o m p r a v i n	c o m p r a v i n	0.0722186490893364	0
d r e c i s	d r e c i s	0.06776351481676102	0
c e n a i s	c e n a i s	0.06857958436012268	0
p e n s a i	p e n s a i	0.06709912419319153	0
s u n à s	s u n à s	0.06667909771203995	0
d i s c j a n t ì n	d i s c j a n t ì n	0.0687013790011406	0
s o f l i s	s o f l i s	0.06541421264410019	0
c u i e t a s s i n	c u i e t a s s i n	0.06751354783773422	0
f i n i r e s s i s	f i n i r e s s i s	0.0636470690369606	0
v a r ê s	v a r ê s	0.06371716409921646	0
d i s c j a n t à s	d i s c j a n t à s	0.06712761521339417	0
b a l a r ê s	b a l a r ê s	0.06679897755384445	0
t i r a v i n	t i r a v i n	0.07082667201757431	0
p â r e v e	p â r e v e	0.06381066888570786	0
m e n a ç a r ê s	m e n a ç a r ê s	0.06698842346668243	0
v i s t ì s	v i s t ì s	0.06293512880802155	0
l a v o r a r e s s i s	l a v o r a r e s s i s	0.06739883124828339	0
s c o v a i t	s c o v a i t	0.06827904284000397	0
o r d e n a s s i s	o r d e n a s s i s	0.06739974766969681	0
s c r i v ê t	s c r i v ê t	0.06535749137401581	0
m e r t a r a n	m e r t a r a n	0.06986268609762192	0
t r i m u l ì n	t r i m u l ì n	0.07052098959684372	0
c o n t a r ì n	c o n t a r ì n	0.07210976630449295	0
s c r i v a r ê s	s c r i v a r ê s	0.06553974002599716	0
j e n t r e	j e n t r e	0.0696122869849205	0
a r d e r i s	a r d e r i s	0.06712763011455536	0
t o s à	t o s à	0.06697504222393036	0
n e t ì n	n e t ì n	0.07066413015127182	0
z u n ì n	z u n ì n	0.07039374858140945	0
s c u r t à s	s c u r t à s	0.06794684380292892	0
c o n v i d a s s i n	c o n v i d a s s i n	0.0684206411242485	0
a m e	a m e	0.06668500602245331	0
a m a v i s	a m a v i s	0.06869630515575409	0
c o p a r ì n	c o p a r ì n	0.07143166661262512	0
i n v i d a i s	i n v i d a i s	0.06631384789943695	0
t e m e r i s	t e m e r i s	0.06684352457523346	0
u b i d î s	u b i d î s	0.06340916454792023	0
t i r a r ì n	t i r a r ì n	0.06991757452487946	0
n e t i	n e t i	0.0680805966258049	0
m e r t a r â s	m e r t a r â s	0.06824680417776108	0
s u n a v i n	s u n a v i n	0.07071175426244736	0
m a r i d a r ê s	m a r i d a r ê s	0.06691864132881165	0
c o n v i d i n	c o n v i d i n	0.07026518881320953	0
v i o d a r à	v i o d a r à	0.06710100173950195	0
s t a r n u d a v i n	s t a r n u d a v i n	0.06999154388904572	0
t i r â	t i r â	0.06443721801042557	0
s c j a l d a r â s	s c j a l d a r â s	0.06769386678934097	0
d i s c j a n t â	d i s c j a n t â	0.06588290631771088	0
i n c o r o n a r i n	i n c o r o n a r i n	0.07123163342475891	0
t i e s s e v i n	t i e s s e v i n	0.0645715594291687	0
t o r n a r ê s	t o r n a r ê s	0.06900445371866226	0
c o m p r a s s i s	c o m p r a s s i s	0.06809606403112411	0
s o f l ì n	s o f l ì n	0.06826420873403549	0
g l a c ì n	g l a c ì n	0.07082796096801758	0
s g j a v i n	s g j a v i n	0.06959806382656097	0
l u s ì s	l u s ì s	0.06299376487731934	0
s c o r e v i s	s c o r e v i s	0.06698299944400787	0
t r i v e l ì n	t r i v e l ì n	0.06941574811935425	0
d i s c o l ç a i	d i s c o l ç a i	0.06533549726009369	0
s a r à	s a r à	0.06320439279079437	0
m a l f a s a r à	m a l f a s a r à	0.06585073471069336	0
v i o d a r a i	v i o d a r a i	0.06609422713518143	0
p e l i s	p e l i s	0.06745991110801697	0
c u r a r a i	c u r a r a i	0.0691239982843399	0
d e d i s	d e d i s	0.06394676119089127	0
s e d i n	s e d i n	0.06414055824279785	0
s p i e t a r e s s i n	s p i e t a r e s s i n	0.06606891751289368	0
s a n g l o ç a r â s	s a n g l o ç a r â s	0.06622668355703354	0
m o s t r a i s	m o s t r a i s	0.06761163473129272	0
s t a r n u d à s	s t a r n u d à s	0.06766697764396667	0
a m a v i n	a m a v i n	0.07127763330936432	0
t r i m u l a r â s	t r i m u l a r â s	0.0682876855134964	0
t a s t e	t a s t e	0.06581693887710571	0
s p i e t a v i n	s p i e t a v i n	0.06825985014438629	0
s u n a s s i s	s u n a s s i s	0.06608667969703674	0
c j a l ç a r ê s	c j a l ç a r ê s	0.06758210808038712	0
p a t i r i n	p a t i r i n	0.06902598589658737	0
l o t a v i n	l o t a v i n	0.07199518382549286	0
t o n a r ì n	t o n a r ì n	0.0717371329665184	0
s l a n ç a r è s	s l a n ç a r è s	0.06672355532646179	0
j e n t r ì n	j e n t r ì n	0.07150213420391083	0
t o n a r â s	t o n a r â s	0.06859135627746582	0
o l s a r à	o l s a r à	0.06761423498392105	0
r i v ì n	r i v ì n	0.07004349678754807	0
b a t a r ê s	b a t a r ê s	0.06576824933290482	0
t a s t a r â s	t a s t a r â s	0.06598398089408875	0
s p i e t a i s	s p i e t a i s	0.06513766944408417	0
s a l v ì n	s a l v ì n	0.06826252490282059	0
p e r i r ê s	p e r i r ê s	0.06488218903541565	0
c o p a r i s	c o p a r i s	0.07004702836275101	0
c o m a n d a r â s	c o m a n d a r â s	0.06915872544050217	0
t e m e r i s	t e m e r i s	0.06683545559644699	0
s c j a d e r i n	s c j a d e r i n	0.06883363425731659	0
j e r i	j e r i	0.066578708589077	0
r i c u a r d à s	r i c u a r d à s	0.068145751953125	0
p e l a r è s	p e l a r è s	0.06816554069519043	0
j u d a r a n	j u d a r a n	0.06961407512426376	0
j u d i s	j u d i s	0.0682414248585701	0
l a s s a r a n	l a s s a r a n	0.06591086834669113	0
j e n t r a i	j e n t r a i	0.06965866684913635	0
t o r n à s	t o r n à s	0.06980737298727036	0
l a g r i m a r e s s i s	l a g r i m a r e s s i s	0.06670159101486206	0
c u r i	c u r i	0.06970201432704926	0
s a l v e	s a l v e	0.06561461836099625	0
s u n a i	s u n a i	0.06745509058237076	0
l e v a r i n	l e v a r i n	0.07155384123325348	0
n a d a s s i n	n a d a s s i n	0.06872636079788208	0
c o n t i s	c o n t i s	0.07002540677785873	0
s c o v e	s c o v e	0.06786715239286423	0
v e n d	v e n d	0.06736226379871368	0
a r d i n	a r d i n	0.07006464153528214	0
j u d e	j u d e	0.06837530434131622	0
c l a m a i	c l a m a i	0.06966746598482132	0
c j a n t à s	c j a n t à s	0.07010629773139954	0
s a n g l o ç a s s i n	s a n g l o ç a s s i n	0.06667673587799072	0
m a r i d à s	m a r i d à s	0.06689918041229248	0
t r i m u l a v i	t r i m u l a v i	0.06967446953058243	0
o r d e n a r à	o r d e n a r à	0.06960228830575943	0
m e t a r e s s i n	m e t a r e s s i n	0.06722388416528702	0
i n v i d e	i n v i d e	0.0659920945763588	0
s c o v a s s i s	s c o v a s s i s	0.06642472743988037	0
s p u d a s s i s	s p u d a s s i s	0.06595916301012039	0
t e n t a r e s s i n	t e n t a r e s s i n	0.06873159855604172	0
s a n g a n a v e	s a n g a n a v e	0.06802535057067871	0
i n s e g n a i s	i n s e g n a i s	0.06629911065101624	0
s i n t a r a n	s i n t a r a n	0.06639750301837921	0
c u s i n a v i n	c u s i n a v i n	0.06929172575473785	0
v e n d e m a v i n	v e n d e m a v i n	0.07072620838880539	0
u n ì n	u n ì n	0.07044601440429688	0
s t r a l u s ì n	s t r a l u s ì n	0.06716108322143555	0
l a s s à	l a s s à	0.06444229930639267	0
i n g l a ç a r ê s	i n g l a ç a r ê s	0.06634331494569778	0
d î s	d ì s	1.489682912826538	1
s c j a m p a r è s	s c j a m p a r è s	0.06855933368206024	0
s i e r a r è s	s i e r a r è s	0.06590346246957779	0
a r d	a r d	0.06566843390464783	0
s u p i s	s u p i s	0.06566287577152252	0
p a t ì s	p a t ì s	0.06542699038982391	0
j e n t r a r e s s i n	j e n t r a r e s s i n	0.0689748078584671	0
s i e r a r e s s i s	s i e r a r e s s i s	0.06485960632562637	0
r e m e	r e m e	0.0681559219956398	0
s t a r n u d a s s i s	s t a r n u d a s s i s	0.06678970903158188	0
t e n t i s	t e n t i s	0.06893350929021835	0
c j a ç a s s i s	c j a ç a s s i s	0.06646838039159775	0
c j a s t r a r i s	c j a s t r a r i s	0.06953172385692596	0
s c j a d e v i n	s c j a d e v i n	0.06847161799669266	0
s a n g l o ç a r e s s i n	s a n g l o ç a r e s s i n	0.06685587018728256	0
z o n t i s	z o n t i s	0.06793304532766342	0
v e s s i n	v e s s i n	0.06573493033647537	0
p l a s a r è s	p l a s a r è s	0.06582915782928467	0
c o m e n c i s	c o m e n c i s	0.06977628171443939	0
c e n a r i s	c e n a r i s	0.07017810642719269	0
m e t i	m e t i	0.06800024956464767	0
v i s t i i	v i s t i i	0.0628226026892662	0
n e t à	n e t à	0.06854841858148575	0
s a l u d a r i n	s a l u d a r i n	0.06957222521305084	0
p u a r t a i s	p u a r t a i s	0.06900101155042648	0
t i e s s i n	t i e s s i n	0.06453216820955276	0
v i v	v i v	0.06395775079727173	0
c o m a n d e	c o m a n d e	0.0702400654554367	0
t a s t i n	t a s t i n	0.06844346970319748	0
r i c u a r d i	r i c u a r d i	0.06887597590684891	0
c o s t a r i s	c o s t a r i s	0.0688040554523468	0
c r e v a s s i n	c r e v a s s i n	0.06914471089839935	0
c o n v i d i	c o n v i d i	0.06891480088233948	0
b u s s à	b u s s à	0.06449923664331436	0
p e s ì n	p e s ì n	0.06793419271707535	0
d i s e s s i s	d i s e s s i s	0.06085987761616707	0
c o p e	c o p e	0.06942225247621536	0
o l s a r è s	o l s a r è s	0.06698310375213623	0
s p o s a r i n	s p o s a r i n	0.06871633976697922	0
v e n d e i	v e n d e i	0.06663388758897781	0
c o n c u i s t e	c o n c u i s t e	0.06760641187429428	0
i n c o r o n a i s	i n c o r o n a i s	0.06880435347557068	0
v a l a r e s s i s	v a l a r e s s i s	0.06564280390739441	0
p u a r t â	p u a r t â	0.06771407276391983	0
c r o d è s	c r o d è s	0.06747560203075409	0
d u r m i v i n	d u r m i v i n	0.06925562024116516	0
m e t a r ê s	m e t a r ê s	0.06619053333997726	0
l a s s a v i s	l a s s a v i s	0.06596396118402481	0
j e s s i	j e s s i	0.06334277242422104	0
t o n a i	t o n a i	0.07000061869621277	0
d o m a n d a s s i s	d o m a n d a s s i s	0.06757128983736038	0
n a d a i s	n a d a i s	0.06798820942640305	0
n a d a s s i n	n a d a s s i n	0.0686957910656929	0
m o s t r a r a n	m o s t r a r a n	0.06896094232797623	0
t r i v e l a r i n	t r i v e l a r i n	0.07030010968446732	0
c o r e r i s	c o r e r i s	0.06857903301715851	0
d i s e r i n	d i s e r i n	0.0642402172088623	0
c o s t a r ì n	c o s t a r ì n	0.0701228678226471	0
z u n a r e s s i s	z u n a r e s s i s	0.06636634469032288	0
s u p a v i s	s u p a v i s	0.06758011132478714	0
c j a p i n	c j a p i n	0.07161058485507965	0
c l a m i	c l a m i	0.06961535662412643	0
v e n d i s	v e n d i s	0.06842371821403503	0
s c o v ì n	s c o v ì n	0.07018735259771347	0
c o p a s s i s	c o p a s s i s	0.0672886073589325	0
s p i e t a i s	s p i e t a i s	0.06507815420627594	0
t e n t a s s i n	t e n t a s s i n	0.06906542181968689	0
a m a r i s	a m a r i s	0.06869322061538696	0
p e l à s	p e l à s	0.06725964695215225	0
i n f a s s e	i n f a s s e	0.06345964968204498	0
c e n a v i s	c e n a v i s	0.07006675004959106	0
m i s u r ì n	m i s u r ì n	0.0682043731212616	0
f e v e l i n	f e v e l i n	0.06911761313676834	0
v i s t i r a i	v i s t i r a i	0.06325867027044296	0
d u r m a r a n	d u r m a r a n	0.06873871386051178	0
p e r ì s	p e r ì s	0.06560304760932922	0
c o m a n d i n	c o m a n d i n	0.07179667055606842	0
u r d i r è s	u r d i r è s	0.0662381574511528	0
b l e s t e m a v i n	b l e s t e m a v i n	0.06886029243469238	0
c l a m a v i s	c l a m a v i s	0.07024016976356506	0
d i s c o l c ì n	d i s c o l c ì n	0.06829536706209183	0
s i e r a v i n	s i e r a v i n	0.06855150312185287	0
m e n a ç a v e	m e n a ç a v e	0.06844627857208252	0
g l a ç a i	g l a ç a i	0.06709729135036469	0
c j a s t r a r e s s i s	c j a s t r a r e s s i s	0.06728463619947433	0
b l e s t e m i	b l e s t e m i	0.06611507385969162	0
s u n a v i	s u n a v i	0.06871499866247177	0
s u s p i r a r e s s i n	s u s p i r a r e s s i n	0.06584330648183823	0
v a r e s s i s	v a r e s s i s	0.06398333609104156	0
s p i e t a r à	s p i e t a r à	0.06638436764478683	0
b u s s a r e s s i n	b u s s a r e s s i n	0.06547985225915909	0
l a g r i m â	l a g r i m â	0.06633667647838593	0
s c o v a r ì n	s c o v a r ì n	0.07027825713157654	0
l a u d i	l a u d i	0.06846753507852554	0
c o p i s	c o p i s	0.06883485615253448	0
p a t i n	p a t i n	0.06835281848907471	0
p a r e s s i s	p a r e s s i s	0.06468465924263	0
t e m e s s i s	t e m e s s i s	0.06459084153175354	0
s e g n a r i s	s e g n a r i s	0.06830102205276489	0
s c u r t ì n	s c u r t ì n	0.07027613371610641	0
p a s s ì n	p a s s ì n	0.06645338237285614	0
j e s s ì s	j e s s ì s	0.061955731362104416	0
f u m a v i n	f u m a v i n	0.07109764963388443	0
s a l v a r è s	s a l v a r è s	0.06702488660812378	0
u r d i r e s s i s	u r d i r e s s i s	0.06459465622901917	0
g l a ç a i t	g l a ç a i t	0.06737763434648514	0
a r d ê s	a r d ê s	0.06496073305606842	0
u r d i s s i n	u r d i s s i n	0.06647417694330215	0
p e c j a r e s s i s	p e c j a r e s s i s	0.06743093580007553	0
s c j â d	s c j â d	0.062341541051864624	0
d u r m a r è s	d u r m a r è s	0.0679871141910553	0
c o p a r i n	c o p a r i n	0.07235122472047806	0
v e n d e v e	v e n d e v e	0.06782889366149902	0
c j a s t r i n	c j a s t r i n	0.07038586586713791	0
c e n a r i s	c e n a r i s	0.07010511308908463	0
f o s s i n	f o s s i n	0.06552387028932571	0
s o s s e d a r à	s o s s e d a r à	0.06441815197467804	0
u b i d ì s	u b i d ì s	0.06507512181997299	0
c o s t â	c o s t â	0.0656411349773407	0
s c j a d a r ì n	s c j a d a r ì n	0.06905137747526169	0
p r o v a i	p r o v a i	0.06945569813251495	0
s c j a d ê s	s c j a d ê s	0.06572951376438141	0
c e r n e v i n	c e r n e v i n	0.07023461163043976	0
s p u d a i	s p u d a i	0.06732429563999176	0
s u p a s s i n	s u p a s s i n	0.06705369055271149	0
s a l t e	s a l t e	0.06580769270658493	0
v e n d e m a r a i	v e n d e m a r a i	0.06827584654092789	0
f e r ì s	f e r ì s	0.06443049758672714	0
d i s c j a n t a v i	d i s c j a n t a v i	0.06799115985631943	0
z u r a s s i n	z u r a s s i n	0.0680384486913681	0
s i n t ì s	s i n t ì s	0.06376645714044571	0
d u r m i s s i n	d u r m i s s i n	0.06655965000391006	0
r i c u a r d a r e s s i s	r i c u a r d a r e s s i s	0.06699788570404053	0
m a r i d a s s i s	m a r i d a s s i s	0.06625082343816757	0
c o n t i	c o n t i	0.07069896161556244	0
f a s a r è s	f a s a r è s	0.0637555941939354	0
s p u d a r e s s i s	s p u d a r e s s i s	0.06608044356107712	0
s e g n a r a n	s e g n a r a n	0.0683870017528534	0
t r i m u l a v e	t r i m u l a v e	0.06951481103897095	0
v e n d e m a v e	v e n d e m a v e	0.06927801668643951	0
d r e c i	d r e c i	0.06824991852045059	0
u r l a v i n	u r l a v i n	0.07201914489269257	0
r i v a r â s	r i v a r â s	0.06701217591762543	0
l a v o r e	l a v o r e	0.06947086751461029	0
d i s c o l ç à s	d i s c o l ç à s	0.06520615518093109	0
g o m i t a r â s	g o m i t a r â s	0.06768111884593964	0
o r d e n a r a i	o r d e n a r a i	0.0685427337884903	0
s t a r n u d a r i s	s t a r n u d a r i s	0.06850475072860718	0
v e n d i n	v e n d i n	0.0708417072892189	0
t a s a a r è s	t a s a a r è s	0.06464971601963043	0
j e v a r e s s i n	j e v a r e s s i n	0.06788431107997894	0
s l a n ç a v i s	s l a n ç a v i s	0.0672755092382431	0
e n f l i n	e n f l i n	0.0692974403500557	0
d r e ç a s s i s	d r e ç a s s i s	0.06547992676496506	0
l a g r i m a v i n	l a g r i m a v i n	0.07036102563142776	0
d i s c o l ç a v i	d i s c o l ç a v i	0.0662800595164299	0
d a s s i n	d a s s i n	0.06682100147008896	0
i n v i d i	i n v i d i	0.06646410375833511	0
p u a r t i	p u a r t i	0.07001509517431259	0
c l a m i s	c l a m i s	0.06924784928560257	0
p e n s a i t	p e n s a i t	0.06747372448444366	0
c o s t a r e s s i s	c o s t a r e s s i s	0.06645150482654572	0
s c o r e v i n	s c o r e v i n	0.06903882324695587	0
p e l a v i n	p e l a v i n	0.07127802073955536	0
g i r a r â s	g i r a r â s	0.06714725494384766	0
g o m i t a i s	g o m i t a i s	0.06793253868818283	0
s a l v a r è s	s a l v a r è s	0.06699801236391068	0
s e n t a v i n	s e n t a v i n	0.07001248747110367	0
i n g l a ç a r a n	i n g l a ç a r a n	0.06777727603912354	0
c u i e t a r e s s i n	c u i e t a r e s s i n	0.06739529222249985	0
s e r v î s	s e r v î s	0.06332872807979584	0
p r o v a r e s s i n	p r o v a r e s s i n	0.06870675832033157	0
m u d a s s i n	m u d a s s i n	0.06897778064012527	0
m i o r i s	m i o r i s	0.06735120713710785	0
s u p à s	s u p à s	0.06551829725503922	0
z o n t e	z o n t e	0.06822031736373901	0
p r o v i	p r o v i	0.06937268376350403	0
f u m a r e s s i s	f u m a r e s s i s	0.06618919223546982	0
f i n i v i n	f i n i v i n	0.06774164736270905	0
s a l u d i	s a l u d i	0.06644370406866074	0
m i s u r a s s i s	m i s u r a s s i s	0.0652640163898468	0
v i s t ì s	v i s t ì s	0.06369492411613464	0
u r d ì n	u r d ì n	0.07030221074819565	0
c o n v i d à	c o n v i d à	0.06871777772903442	0
z u r i	z u r i	0.06707137078046799	0
g u s t a s s i s	g u s t a s s i s	0.06619688123464584	0
s u d ì n	s u d ì n	0.06922286003828049	0
s e n t i	s e n t i	0.0668136402964592	0
r e m ì n	r e m ì n	0.07121124118566513	0
l a u d a r i n	l a u d a r i n	0.0714617595076561	0
m e r t i	m e r t i	0.06920462846755981	0
s c r i v	s c r i v	0.06457004696130753	0
c j a p a i s	c j a p a i s	0.06879567354917526	0
c u s i n a r ì n	c u s i n a r ì n	0.06877536326646805	0
p a s s a s s i s	p a s s a s s i s	0.06395875662565231	0
t o r n a r e s s i s	t o r n a r e s s i s	0.06785955280065536	0
g i r a s s i n	g i r a s s i n	0.06803425401449203	0
j u d a i s	j u d a i s	0.0679394081234932	0
s c o v a r i n	s c o v a r i n	0.07095682621002197	0
l a v a r è s	l a v a r è s	0.06857795268297195	0
s l a n ç a r è s	s l a n ç a r è s	0.06670671701431274	0
v a l i n	v a l i n	0.06976986676454544	0
c j a p a r ì n	c j a p a r ì n	0.07147255539894104	0
c j a l ç a s s i n	c j a l ç a s s i n	0.06832392513751984	0
c o m a n d e	c o m a n d e	0.07019560784101486	0
t a s a ê t	t a s a ê t	0.0635136291384697	0
c l a m à	c l a m à	0.07017969340085983	0
a r m ì n	a r m ì n	0.07092627137899399	0
c a p î s	c a p î s	0.06463543325662613	0
p a s s a i	p a s s a i	0.06428048759698868	0
b a l e	b a l e	0.06681196391582489	0
l e v i	l e v i	0.06811805069446564	0
d u r m i r i s	d u r m i r i s	0.06725447624921799	0
t r i m u l a i s	t r i m u l a i s	0.0685233622789383	0
v e n d e s s i s	v e n d e s s i s	0.0658155232667923	0
p e l a r i n	p e l a r i n	0.07126691192388535	0
a m a v i s	a m a v i s	0.06869079172611237	0
s e r v i s s i s	s e r v i s s i s	0.06354521214962006	0
l a g r i m a i	l a g r i m a i	0.0681014209985733	0
g u s t a r â s	g u s t a r â s	0.06679848581552505	0
l o t a r ê s	l o t a r ê s	0.06782279908657074	0
b a g n a i s	b a g n a i s	0.06851896643638611	0
i n v i d a v e	i n v i d a v e	0.0673820748925209	0
a r m a v e	a r m a v e	0.06969816237688065	0
p l a s e v i	p l a s e v i	0.06492844223976135	0
l o t a r ì n	l o t a r ì n	0.07119210064411163	0
m a s a n a r i n	m a s a n a r i n	0.06965936720371246	0
t e m è s	t e m è s	0.06563619524240494	0
z u n i s	z u n i s	0.0673941895365715	0
j e r e	j e r e	0.06649963557720184	0
c e r n e s s i s	c e r n e s s i s	0.06632401049137115	0
d i s c j a n t i n	d i s c j a n t i n	0.06884107738733292	0
t a s a a r e s s i s	t a s a a r e s s i s	0.0635325089097023	0
s o s s e d ì n	s o s s e d ì n	0.06470223516225815	0
d a s s i n	d a s s i n	0.06682610511779785	0
j e s s a r è s	j e s s a r è s	0.0637516900897026	0
s e n t a r e s s i s	s e n t a r e s s i s	0.06581121683120728	0
d u r m ì n	d u r m ì n	0.07098796218633652	0
t e m e v i n	t e m e v i n	0.06892718374729156	0
c j a l c ì n	c j a l c ì n	0.07162022590637207	0
s c o l t a r e s s i n	s c o l t a r e s s i n	0.06801114976406097	0
f a s a r ê s	f a s a r ê s	0.0626085177063942	0
j e n t r a r à	j e n t r a r à	0.07031353563070297	0
s e m e n a i	s e m e n a i	0.06675206869840622	0
s i n t ì n	s i n t ì n	0.06812212616205215	0
c j a t i n	c j a t i n	0.07206811010837555	0
s e r v i s s i s	s e r v i s s i s	0.06299642473459244	0
m e n a ç a r i n	m e n a ç a r i n	0.07037891447544098	0
i n v i d a r e s s i s	i n v i d a r e s s i s	0.06564554572105408	0
s t a r n u d i	s t a r n u d i	0.06799391657114029	0
s p i e t a v i s	s p i e t a v i s	0.06649533659219742	0
f a s ê s	f a s ê s	0.0602414608001709	0
f a s ì n	f a s ì n	0.06475435942411423	0
e n f l a r i n	e n f l a r i n	0.07017774879932404	0
d i s c o l ç a r è s	d i s c o l ç a r è s	0.06597471982240677	0
t e n t a r e s s i n	t e n t a r e s s i n	0.0686815083026886	0
b a l a s s i n	b a l a s s i n	0.0680793970823288	0
s c r i v e r i s	s c r i v e r i s	0.06621996313333511	0
v a l ì n	v a l ì n	0.07051356881856918	0
t e m ê s	t e m ê s	0.06485853344202042	0
m a s a n ì n	m a s a n ì n	0.06872580200433731	0
p l a s a r ê s	p l a s a r ê s	0.0647391825914383	0
s c o r ì n	s c o r ì n	0.07049617916345596	0
t o n i s	t o n i s	0.06901789456605911	0
u n i r a i	u n i r a i	0.06524364650249481	0
f u m ì n	f u m ì n	0.0700848177075386	0
m i s u r i	m i s u r i	0.0660037025809288	0
c e n a r à	c e n a r à	0.0703301653265953	0
m a s a n e	m a s a n e	0.0666191503405571	0
b l e s t e m ì n	b l e s t e m ì n	0.06794843077659607	0
s o s s e d i	s o s s e d i	0.06219545751810074	0
s t r a l u s ì s	s t r a l u s ì s	0.06471794843673706	0
t r i m u l a r a i	t r i m u l a r a i	0.06864868849515915	0
s c o r i	s c o r i	0.06735264509916306	0
m i o r i	m i o r i	0.06773059070110321	0
v i o d a r e s s i s	v i o d a r e s s i s	0.06516307592391968	0
d u r m a r a i	d u r m a r a i	0.06740294396877289	0
m a l f a s i n	m a l f a s i n	0.06643491983413696	0
s c o l t a v i n	s c o l t a v i n	0.07079336047172546	0
o r d e n a r ì n	o r d e n a r ì n	0.07073775678873062	0
a r a r i s	a r a r i s	0.06898520141839981	0
s v o l a r a i	s v o l a r a i	0.06721265614032745	0
f a s s i	f a s s i	0.06257566064596176	0
b a t i s	b a t i s	0.0667111948132515	0
s c o l t i n	s c o l t i n	0.07015392184257507	0
s c j â d e v e	s c j â d e v e	0.06430044770240784	0
s i e r a v i	s i e r a v i	0.06643997132778168	0
t a s a i s	t a s a i s	0.06337326020002365	0
d i s i n	d i s i n	0.0637005865573883	0
