prediction	target	loss	dist
e s l a n ç o i t	e s l a n ç o i t	0.06065542250871658	0
e s g u i s e n t	e s g u i s e n t	0.0629168301820755	0
r e c u p e r a s t e s	r e c u p e r a s t e s	0.06181130185723305	0
r e g u a r d e	r e g u a r d e	0.06555475294589996	0
a y m a s s i o n s	a y m a s s i o n s	0.060022953897714615	0
r e j e c t e z	r e j e c t e z	0.06081860512495041	0
d e m e s l e r a	d e m e s l e r a	0.06335973739624023	0
n o t e z	n o t e z	0.0638384148478508	0
d e i f i o i s	d e i f i o i s	0.06236884370446205	0
v e i l l a s s e s	v e i l l a s s e s	0.0593988262116909	0
p r a e p a r a	p r a e p a r a	0.06647476553916931	0
g e t t o i s	g e t t o i s	0.06332821398973465	0
s o n g e	s o n g e	0.061936959624290466	0
a c c o m p a i g n e z	a c c o m p a i g n e z	0.06382287293672562	0
l e s c h o n s	l e s c h o n s	0.06341461092233658	0
a o r n e r o i e n t	a o r n e r o i e n t	0.06378358602523804	0
r e n o u v e l l e r o y e n t	r e n o u v e l l e r o y e n t	0.06310337036848068	0
o t t r o y e	o t t r o y e	0.06401491910219193	0
a l o n g e s	a l o n g e s	0.06291858106851578	0
r o t t a s s e n t	r o t t a s s e n t	0.061913732439279556	0
r a p o r t o n s	r a p o r t o n s	0.06492011994123459	0
p e n s e r a s	p e n s e r a s	0.06362155079841614	0
i o u e z	i o u e z	0.06480778008699417	0
e m b l e r o i e n t	e m b l e r o i e n t	0.06289438158273697	0
e s c r y e s	e s c r y e s	0.062155045568943024	0
p o i s e s	p o i s e s	0.06357558071613312	0
r e n g e r y e z	r e n g e r y e z	0.06332772970199585	0
r e t o u r n e r o y s	r e t o u r n e r o y s	0.06472285091876984	0
r e i e c t e r a s	r e i e c t e r a s	0.06290867179632187	0
s e i o u r n e z	s e i o u r n e z	0.06274395436048508	0
c o n d e s c e n d r o n s	c o n d e s c e n d r o n s	0.061503149569034576	0
e x p l i c q u o n s	e x p l i c q u o n s	0.06202882528305054	0
r o t t e r o y s	r o t t e r o y s	0.06502114236354828	0
e n c o n v e n e n c i e r	e n c o n v e n e n c i e r	0.059578828513622284	0
e s c o u i l l e	e s c o u i l l e	0.06255403906106949	0
d e s m e l a s	d e s m e l a s	0.062179312109947205	0
e s g a r e r a i	e s g a r e r a i	0.0637870728969574	0
m o c q u e r i o n s	m o c q u e r i o n s	0.06378171592950821	0
e d i f i o y s	e d i f i o y s	0.06279634684324265	0
h a b i t e r a y	h a b i t e r a y	0.06464244425296783	0
c o n t r e r o l l o n s	c o n t r e r o l l o n s	0.06251610070466995	0
i n q u i e t e r o y e n t	i n q u i e t e r o y e n t	0.06322956085205078	0
e s v e i g l o i e n t	e s v e i g l o i e n t	0.06180643290281296	0
d e m o u r a	d e m o u r a	0.06646355241537094	0
c o m b i n o n s	c o m b i n o n s	0.06345474720001221	0
d e n u n c h i o n s	d e n u n c h i o n s	0.06385672837495804	0
d e c l a i r o y t	d e c l a i r o y t	0.06508758664131165	0
c e s s o i t	c e s s o i t	0.0628410205245018	0
s e i o u r n e	s e i o u r n e	0.06249789521098137	0
e n c o m m e n ç o y s	e n c o m m e n ç o y s	0.060891374945640564	0
r o b b a s s e	r o b b a s s e	0.06044061854481697	0
e s p a r g n a s t e s	e s p a r g n a s t e s	0.06167368218302727	0
p r e s u m o y t	p r e s u m o y t	0.06568701565265656	0
p l i e r a i	p l i e r a i	0.06428766250610352	0
c a u t e r i z a s s i e z	c a u t e r i z a s s i e z	0.06062311679124832	0
f l o t t e r o i e n t	f l o t t e r o i e n t	0.06301058083772659	0
p o u r m e n o y e n t	p o u r m e n o y e n t	0.06439324468374252	0
s u p p o s e r a y	s u p p o s e r a y	0.06414494663476944	0
h e b e r g e o y e n t	h e b e r g e o y e n t	0.062169305980205536	0
m i n o r e r a	m i n o r e r a	0.0646541491150856	0
c o u r r o u c h o y s	c o u r r o u c h o y s	0.06481309980154037	0
t r o u v e r o y s	t r o u v e r o y s	0.06557445973157883	0
c o n t r i b u o i s	c o n t r i b u o i s	0.06357259303331375	0
e s g u a r o n s	e s g u a r o n s	0.0640043243765831	0
m o u s t r e r o n t	m o u s t r e r o n t	0.06551960855722427	0
p o r t o y s	p o r t o y s	0.06619834899902344	0
c a c h o n s	c a c h o n s	0.06613169610500336	0
m e r c y o y t	m e r c y o y t	0.06515543907880783	0
a s s e u r i e z	a s s e u r i e z	0.06111811473965645	0
d e b a r a c e r a i	d e b a r a c e r a i	0.0637567862868309	0
s u r n o m m o n s	s u r n o m m o n s	0.062465474009513855	0
c o u s t a s t	c o u s t a s t	0.06439521908760071	0
s o u b h a i t t e r o i t	s o u b h a i t t e r o i t	0.06411445140838623	0
p e n e t r e	p e n e t r e	0.06307794898748398	0
p e r s u a d a s m e s	p e r s u a d a s m e s	0.06199536472558975	0
f o r t i f f i o n s	f o r t i f f i o n s	0.06036433205008507	0
r ' a s s e u r o n s	r ' a s s e u r o n s	0.06018643453717232	0
p r a e s i d o y e n t	p r a e s i d o y e n t	0.06415179371833801	0
e s b a u c h e r a	e s b a u c h e r a	0.06536883115768433	0
o c c u r r a s m e s	o c c u r r a s m e s	0.06125328317284584	0
c o n t r i b u e r o i s	c o n t r i b u e r o i s	0.06372252106666565	0
b r a n s l a s m e s	b r a n s l a s m e s	0.06042042374610901	0
e n t i t u l a s s e s	e n t i t u l a s s e s	0.06083385646343231	0
q u i t e r o y t	q u i t e r o y t	0.06597740948200226	0
g a b a s s e n t	g a b a s s e n t	0.06178351491689682	0
c o n s y d e r o y e n t	c o n s y d e r o y e n t	0.06285681575536728	0
e s t i n c e l l a s m e s	e s t i n c e l l a s m e s	0.06000680848956108	0
c a p o n s	c a p o n s	0.06511584669351578	0
a c c o u s t u m o i t	a c c o u s t u m o i t	0.06483285129070282	0
e s c o u t e r	e s c o u t e r	0.06445559859275818	0
t r a n c h o i s	t r a n c h o i s	0.06613017618656158	0
d e s p l a c e r o i t	d e s p l a c e r o i t	0.0643233135342598	0
p r e c e d a s s e s	p r e c e d a s s e s	0.06214490532875061	0
p i c q u a s m e s	p i c q u a s m e s	0.0625806450843811	0
f i n e r y e z	f i n e r y e z	0.06166299059987068	0
m o n t e r y e z	m o n t e r y e z	0.06383807212114334	0
d e l a c e r o i s	d e l a c e r o i s	0.06323932111263275	0
e s s i l i e r a i	e s s i l i e r a i	0.05945819616317749	0
e n t r e n c o n t r y e z	e n t r e n c o n t r y e z	0.061704035848379135	0
p r e f e r a	p r e f e r a	0.06344018876552582	0
p r a e s e n t i e z	p r a e s e n t i e z	0.06201297417283058	0
a c c o m p a i g n a s m e s	a c c o m p a i g n a s m e s	0.06193099915981293	0
c h e v a u c h o i t	c h e v a u c h o i t	0.06541429460048676	0
o c c u p e r o i s	o c c u p e r o i s	0.06467524915933609	0
m o d e r i o n s	m o d e r i o n s	0.06307949125766754	0
r e g r e t t e r o y s	r e g r e t t e r o y s	0.063233382999897	0
a e r o i s	a e r o i s	0.06419394910335541	0
d e s c o u c h a s s e	d e s c o u c h a s s e	0.06250744313001633	0
t u a s s i o n s	t u a s s i o n s	0.060577474534511566	0
d e s c o n s e i l l e r y e z	d e s c o n s e i l l e r y e z	0.061346858739852905	0
o f f e n c e r	o f f e n c e r	0.060645539313554764	0
s u r n o m m e r o i s	s u r n o m m e r o i s	0.06329920887947083	0
s o n g e r o y s	s o n g e r o y s	0.06384308636188507	0
a o r n e r a	a o r n e r a	0.06514697521924973	0
b a p t i z o i s	b a p t i z o i s	0.062687948346138	0
r e m e r c y e z	r e m e r c y e z	0.06332825869321823	0
e n c o n c h e	e n c o n c h e	0.06400927901268005	0
d e s c h e v a u c h e r o n s	d e s c h e v a u c h e r o n s	0.06422126293182373	0
a u s e r o y t	a u s e r o y t	0.06601116806268692	0
e x e c u t a s m e s	e x e c u t a s m e s	0.059646125882864	0
a e r e r a i	a e r e r a i	0.06411294639110565	0
e x p o s y e z	e x p o s y e z	0.06014825776219368	0
g u a r d a s s e n t	g u a r d a s s e n t	0.06342523545026779	0
a c c o m p l i r o n t	a c c o m p l i r o n t	0.06411826610565186	0
r e c o m m a n d e r a i	r e c o m m a n d e r a i	0.06379560381174088	0
e s t o u f f e n t	e s t o u f f e n t	0.06280652433633804	0
d e s m o n t o n s	d e s m o n t o n s	0.0635269358754158	0
e n p o i s o n n e	e n p o i s o n n e	0.06165480241179466	0
r e p r e s e n t o y e n t	r e p r e s e n t o y e n t	0.06227223202586174	0
t r a i t t a s t e s	t r a i t t a s t e s	0.06134232506155968	0
a s s e u r a s	a s s e u r a s	0.06185929477214813	0
a s s i s t a s t	a s s i s t a s t	0.06131357699632645	0
r e s i g n a s s e	r e s i g n a s s e	0.06044268608093262	0
g u a r d e r a y	g u a r d e r a y	0.06592509895563126	0
d e s a r m e r o y s	d e s a r m e r o y s	0.06492195278406143	0
a y e z	a y e z	0.06955121457576752	0
p r e s u p p o s e	p r e s u p p o s e	0.06352708488702774	0
g a b e	g a b e	0.06438414752483368	0
i o u e r o n s	i o u e r o n s	0.06442573666572571	0
e s m e r v e i l l a	e s m e r v e i l l a	0.05989333987236023	0
e f f r e e r o i s	e f f r e e r o i s	0.0611828938126564	0
e s p a r g n e	e s p a r g n e	0.06371583044528961	0
e m p e n s e r o y e n t	e m p e n s e r o y e n t	0.06339222192764282	0
r o n f l a s	r o n f l a s	0.062059495598077774	0
d e s a d v o u e z	d e s a d v o u e z	0.06469135731458664	0
e s v e r t u a s m e s	e s v e r t u a s m e s	0.06078449264168739	0
h u o i s	h u o i s	0.06555189937353134	0
a r r e s t o y t	a r r e s t o y t	0.0642775148153305	0
c o n i e c t u r a s t e s	c o n i e c t u r a s t e s	0.06127781420946121	0
g a r d y e z	g a r d y e z	0.06385570019483566	0
b a p t i z e r o i t	b a p t i z e r o i t	0.06395363062620163	0
h e b e r g i e r o i s	h e b e r g i e r o i s	0.06243019551038742	0
p r o s p e r e r o i e n t	p r o s p e r e r o i e n t	0.06404386460781097	0
u r i n e	u r i n e	0.06354931741952896	0
s i n g l o y t	s i n g l o y t	0.06394922733306885	0
o r d o n n e	o r d o n n e	0.06368295848369598	0
i r a	i r a	0.05720679461956024	0
a o r n o i s	a o r n o i s	0.06432412564754486	0
d a n ç o y e n t	d a n ç o y e n t	0.062064725905656815	0
e s p a r g n o i s	e s p a r g n o i s	0.0639122948050499	0
p r a e s i d e z	p r a e s i d e z	0.06440936774015427	0
a m e s	a m e s	0.06487400829792023	0
p a r l i o n s	p a r l i o n s	0.06329380720853806	0
e x p l o r e r y e z	e x p l o r e r y e z	0.06195252016186714	0
i e c t o y t	i e c t o y t	0.06491949409246445	0
p a s t u r o i t	p a s t u r o i t	0.06635043770074844	0
a d v o u o n s	a d v o u o n s	0.06495317816734314	0
m e r v e i l l e r e z	m e r v e i l l e r e z	0.061511002480983734	0
s e r e z	s e r e z	0.056758031249046326	0
p a r t i c i p a s t e s	p a r t i c i p a s t e s	0.062428057193756104	0
e s l a n c e z	e s l a n c e z	0.061846837401390076	0
r e c o r d e r o n s	r e c o r d e r o n s	0.06422093510627747	0
t r o u v o y e n t	t r o u v o y e n t	0.0648992508649826	0
e s p o v e n t e r o y s	e s p o v e n t e r o y s	0.06336819380521774	0
a r m o i e r i o n s	a r m o i e r i o n s	0.06315645575523376	0
d e s l y o n s	d e s l y o n s	0.062484461814165115	0
q u i t t o y s	q u i t t o y s	0.06417319178581238	0
a r r o i a	a r r o i a	0.06466525793075562	0
t u m b o n s	t u m b o n s	0.06434637308120728	0
d e s i n f e c t o y e n t	d e s i n f e c t o y e n t	0.061827752739191055	0
a m a d o u a s s e	a m a d o u a s s e	0.06316511332988739	0
g u i d o n s	g u i d o n s	0.06453486531972885	0
s o u c y a s s e s	s o u c y a s s e s	0.061706528067588806	0
u r i n e r o i s	u r i n e r o i s	0.06396520882844925	0
t o m b a	t o m b a	0.06551069766283035	0
v i s i t e r o y s	v i s i t e r o y s	0.06283065676689148	0
s o l l i c i t i o n s	s o l l i c i t i o n s	0.05992024391889572	0
d e c l a i r o n s	d e c l a i r o n s	0.06376480311155319	0
r o u i l l a s t	r o u i l l a s t	0.06308634579181671	0
h a i t t a s s e n t	h a i t t a s s e n t	0.06112874671816826	0
e s c u m o y s	e s c u m o y s	0.06447432190179825	0
a l o n g e o i t	a l o n g e o i t	0.06353364884853363	0
b a y s e n t	b a y s e n t	0.06329001486301422	0
a l l a i c t o n s	a l l a i c t o n s	0.06308400630950928	0
s u r n o m m e r e z	s u r n o m m e r e z	0.062470246106386185	0
c o n t r e p o i s e r o y s	c o n t r e p o i s e r o y s	0.06320807337760925	0
d e f f i a s	d e f f i a s	0.06098203733563423	0
r e p r a e s e n t e r e z	r e p r a e s e n t e r e z	0.06205671653151512	0
s a u l t o n s	s a u l t o n s	0.0635506808757782	0
r e s i d y e z	r e s i d y e z	0.06231309846043587	0
t r a v a i l l e r o n t	t r a v a i l l e r o n t	0.06402856856584549	0
i o u e r e z	i o u e r e z	0.06343736499547958	0
c o n s y d e r e r o i s	c o n s y d e r e r o i s	0.06322284787893295	0
a p u y e r a y	a p u y e r a y	0.0654352605342865	0
p r e s u m e s	p r e s u m e s	0.06453488767147064	0
l e s c h e n t	l e s c h e n t	0.06417931616306305	0
g a i g n e r y o n s	g a i g n e r y o n s	0.06325123459100723	0
s u p e r s e d e n t	s u p e r s e d e n t	0.06294691562652588	0
l e i c h o i t	l e i c h o i t	0.06507454812526703	0
i o u e r y o n s	i o u e r y o n s	0.06357888132333755	0
r e s e r v e z	r e s e r v e z	0.06263193488121033	0
r e v e n c h a s s e n t	r e v e n c h a s s e n t	0.06179945915937424	0
r a p o r t i o n s	r a p o r t i o n s	0.06356311589479446	0
d e s r o u t e r a s	d e s r o u t e r a s	0.06437983363866806	0
d e s c h e v a u c h o i e n t	d e s c h e v a u c h o i e n t	0.0641266256570816	0
d e s r e g l i e z	d e s r e g l i e z	0.06222052872180939	0
b a y s e r a i	b a y s e r a i	0.06281545013189316	0
e s p i e r o i e n t	e s p i e r o i e n t	0.06313905864953995	0
i o l y e r a s	i o l y e r a s	0.06215401366353035	0
c a b a s s e r a s	c a b a s s e r a s	0.06256341189146042	0
e s b a u c h o y t	e s b a u c h o y t	0.06638390570878983	0
c e r c h e r o i s	c e r c h e r o i s	0.0652620941400528	0
a r r e n g i e r o i s	a r r e n g i e r o i s	0.06237342581152916	0
s o u s p i r o i t	s o u s p i r o i t	0.06412742286920547	0
r e t i r a s s e s	r e t i r a s s e s	0.061599526554346085	0
i e u n e r o y e n t	i e u n e r o y e n t	0.06381035596132278	0
s o u m e c t r o y s	s o u m e c t r o y s	0.061241667717695236	0
d e s a n c r a s	d e s a n c r a s	0.06348580121994019	0
a s s i s t o n s	a s s i s t o n s	0.06129170581698418	0
b l e s s e r o y s	b l e s s e r o y s	0.06177949905395508	0
o u b l y i e z	o u b l y i e z	0.06185803934931755	0
a f f a m a	a f f a m a	0.06308931857347488	0
t r a n c h a s m e s	t r a n c h a s m e s	0.06311869621276855	0
d i v i n o n s	d i v i n o n s	0.0622171014547348	0
o t t r o y e r a	o t t r o y e r a	0.06476250290870667	0
t r a n s g l o u t i r o n t	t r a n s g l o u t i r o n t	0.0639198049902916	0
r e c u l l e z	r e c u l l e z	0.06285080313682556	0
c o u c h o n s	c o u c h o n s	0.06653794646263123	0
e s c a p p o i s	e s c a p p o i s	0.06451691687107086	0
o z y o n s	o z y o n s	0.06041434407234192	0
d e s b o r d a s s e	d e s b o r d a s s e	0.06143752858042717	0
d e s r o u t e r o i s	d e s r o u t e r o i s	0.06445623189210892	0
m a c t a s t e s	m a c t a s t e s	0.061785709112882614	0
p r e p a r o n s	p r e p a r o n s	0.06519234925508499	0
r e s i s t y o n s	r e s i s t y o n s	0.06119828298687935	0
m o n s t r o i s	m o n s t r o i s	0.06395651400089264	0
r i n ç o n s	r i n ç o n s	0.059224460273981094	0
e m p l o y i e z	e m p l o y i e z	0.06259050965309143	0
s u y s	s u i	2.1451194286346436	2
g e l l e r o y s	g e l l e r o y s	0.06354638934135437	0
f u m e r o n s	f u m e r o n s	0.06372611224651337	0
p r a t t i q u e n t	p r a t t i q u e n t	0.06480874866247177	0
d e s r e g l e	d e s r e g l e	0.06288620829582214	0
d e s b o r d e r o n s	d e s b o r d e r o n s	0.06371206045150757	0
e n h o r t o i s	e n h o r t o i s	0.06406564265489578	0
d e s c o u c h i e r o n s	d e s c o u c h i e r o n s	0.06396189332008362	0
r a e n c h o n n e r o y s	r a e n c h o n n e r o y s	0.06408815085887909	0
e s l o i g n e r o y t	e s l o i g n e r o y t	0.0638250783085823	0
a b a n d o n n o y t	a b a n d o n n o y t	0.06437616795301437	0
e x p u y s y o n s	e x p u y s y o n s	0.060306366533041	0
d e s r o b o n s	d e s r o b o n s	0.06305588781833649	0
r a e n c h o n n e r o y s	r a e n c h o n n e r o y s	0.0640779659152031	0
b a i s l e n t	b a i s l e n t	0.06260690093040466	0
c e s s o y t	c e s s o y t	0.06357277929782867	0
s u b i e c t e r o n s	s u b i e c t e r o n s	0.06237005442380905	0
c h e r c h e r y o n s	c h e r c h e r y o n s	0.06468876451253891	0
r e g r e t t e r o n s	r e g r e t t e r o n s	0.06247629597783089	0
p r i i o n s	p r i i o n s	0.06271900236606598	0
o c c u r r e z	o c c u r r e z	0.06387162953615189	0
m e l a n c h o l i o y e n t	m e l a n c h o l i o y e n t	0.06330393254756927	0
p l o y e r o i s	p l o y e r o i s	0.06429620832204819	0
d e b a r a ç o y s	d e b a r a ç o y s	0.06255817413330078	0
p r a e p a r e	p r a e p a r e	0.06657351553440094	0
r e p r e s e n t i o n s	r e p r e s e n t i o n s	0.06107068061828613	0
p o u r m e n e	p o u r m e n e	0.0647289976477623	0
f o r t i f f i a s s e	f o r t i f f i a s s e	0.05850215256214142	0
a d v i s y o n s	a d v i s y o n s	0.06211167573928833	0
v e n g i e z	v e n g i e z	0.06127028539776802	0
e v a p o r e r y o n s	e v a p o r e r y o n s	0.06355269998311996	0
t r o u s s a s m e s	t r o u s s a s m e s	0.06107969954609871	0
m e n s o n g e a	m e n s o n g e a	0.06166979670524597	0
s o n g e r e z	s o n g e r e z	0.06236995756626129	0
r e g r e t t e r o i s	r e g r e t t e r o i s	0.06276221573352814	0
i o l y a s	i o l y a s	0.06098661944270134	0
a t a c h e r i e z	a t a c h e r i e z	0.06404688209295273	0
r ' a s s e u r o i s	r ' a s s e u r o i s	0.06055338680744171	0
d e s i e u n e	d e s i e u n e	0.06251148134469986	0
b a s t e r o i s	b a s t e r o i s	0.0642285943031311	0
e s s i l e n t	e s s i l e n t	0.059468407183885574	0
c o n i e c t u r a s s e s	c o n i e c t u r a s s e s	0.06118364259600639	0
h a i t t a s t e s	h a i t t a s t e s	0.06064346805214882	0
m a s c h a s s e	m a s c h a s s e	0.06246243044734001	0
d e s i e u n e r y o n s	d e s i e u n e r y o n s	0.06247839331626892	0
p r a t t i q u e	p r a t t i q u e	0.06458704173564911	0
a p p r o u c h i o n s	a p p r o u c h i o n s	0.06466738879680634	0
a v a n c h a s t	a v a n c h a s t	0.063763827085495	0
d e s m i s	d e s m i s	0.05713136866688728	0
s o u p p e r a y	s o u p p e r a y	0.06545095145702362	0
a y d a s	a y d a s	0.06342675536870956	0
r e b a r b e r e z	r e b a r b e r e z	0.06279946118593216	0
e n c o n c h e z	e n c o n c h e z	0.06423567235469818	0
t r a n s g l o u t i s t	t r a n s g l o u t i s t	0.06293583661317825	0
t e m p r e r o i s	t e m p r e r o i s	0.06534592062234879	0
r e n g e r o n t	r e n g e r o n t	0.06471286714076996	0
v e i g l o i e n t	v e i g l o i e n t	0.06224493682384491	0
e s c o r n e r i o n s	e s c o r n e r i o n s	0.0618484690785408	0
p a s t u r a	p a s t u r a	0.06623281538486481	0
c o u r r o u c h i o n s	c o u r r o u c h i o n s	0.0638352632522583	0
s a u l v o i s	s a u l v o i s	0.06323688477277756	0
t o q u e r e z	t o q u e r e z	0.06441760063171387	0
t r e m p e	t r e m p e	0.06525154411792755	0
a s s i e g e s	a s s i e g e s	0.06128370016813278	0
d e s h o n n o u r o i s	d e s h o n n o u r o i s	0.06302192062139511	0
r o u l l e r o i s	r o u l l e r o i s	0.06398217380046844	0
t o u c h a s t e s	t o u c h a s t e s	0.0636899396777153	0
a r m o i o n s	a r m o i o n s	0.06410567462444305	0
i n t e r p r e t e r	i n t e r p r e t e r	0.062033820897340775	0
f r a p p o y t	f r a p p o y t	0.06656307727098465	0
n o u s e n t r e n c o n t r e r i o n s	n o u s e n t r e n c o n t r e r i o n s	0.05857038497924805	0
s o u b h a i t t e n t	s o u b h a i t t e n t	0.06361106038093567	0
e s t u d i a s t	e s t u d i a s t	0.06348951905965805	0
r e g r e t t e r y o n s	r e g r e t t e r y o n s	0.06207943707704544	0
d e s m o n t o i s	d e s m o n t o i s	0.063967764377594	0
g a n g l e r y e z	g a n g l e r y e z	0.06388155370950699	0
d e s c o n s e i l l e z	d e s c o n s e i l l e z	0.061160117387771606	0
e u s s i o n s	e u s s i o n s	0.05539972335100174	0
d e s p r i s o n n a	d e s p r i s o n n a	0.062031228095293045	0
v e n g e a s s e n t	v e n g e a s s e n t	0.06003512069582939	0
c e s s e n t	c e s s e n t	0.06249512732028961	0
p r a t t i q u y e z	p r a t t i q u y e z	0.06369342654943466	0
m o n s t r e r y e z	m o n s t r e r y e z	0.06354079395532608	0
e s c o u i l l a s s i o n s	e s c o u i l l a s s i o n s	0.06061580777168274	0
d e s n o u e r o i t	d e s n o u e r o i t	0.0650455579161644	0
h a s t e z	h a s t e z	0.064481720328331	0
a r m o i e z	a r m o i e z	0.06492608785629272	0
s a u l v e	s a u l v e	0.06296650320291519	0
m o u s c h i e z	m o u s c h i e z	0.06432922929525375	0
p e r s e s	p e r s e s	0.06322799623012543	0
a c c o m p l i s m e s	a c c o m p l i s m e s	0.06138276308774948	0
r e m e r c y e r o n s	r e m e r c y e r o n s	0.063050776720047	0
m e s c l o y s	m e s c l o y s	0.06433545053005219	0
h o u e r o i s	h o u e r o i s	0.06574051827192307	0
r e d r e c h i e z	r e d r e c h i e z	0.06260430067777634	0
r e i g l e r o n t	r e i g l e r o n t	0.06410930305719376	0
d e n u n c h i o y e n t	d e n u n c h i o y e n t	0.06374393403530121	0
f o m e n t a s t e s	f o m e n t a s t e s	0.06053990125656128	0
e n g r o i s s o i t	e n g r o i s s o i t	0.062229499220848083	0
r e s i g n o i s	r e s i g n o i s	0.06281814724206924	0
e m p l o y a s s e s	e m p l o y a s s e s	0.06181168183684349	0
c o n d e s c e n d i e z	c o n d e s c e n d i e z	0.06458626687526703	0
e x p l o r e z	e x p l o r e z	0.06220655143260956	0
e m b o u c h e r o i s	e m b o u c h e r o i s	0.06530336290597916	0
i e u n e r a s	i e u n e r a s	0.06343017518520355	0
f o u r a g e a s s i e z	f o u r a g e a s s i e z	0.060415659099817276	0
e s c o r c h e r e z	e s c o r c h e r e z	0.06396003812551498	0
e x s t i r p y o n s	e x s t i r p y o n s	0.060809869319200516	0
d e s c h i r e r o y s	d e s c h i r e r o y s	0.06488016247749329	0
c e s s a s s e	c e s s a s s e	0.05871202424168587	0
d e s c h i r e	d e s c h i r e	0.0643429309129715	0
r e n f l e r a	r e n f l e r a	0.06311161071062088	0
c o n i e c t u r a s	c o n i e c t u r a s	0.06258893758058548	0
d e s m e l e r o i e n t	d e s m e l e r o i e n t	0.06286640465259552	0
o f f e n ç a s s i e z	o f f e n ç a s s i e z	0.05703273043036461	0
e s t i m a s s e n t	e s t i m a s s e n t	0.06164974346756935	0
f i a n c e r o i s	f i a n c e r o i s	0.06264600157737732	0
d e s g o r g e	d e s g o r g e	0.06406918913125992	0
n e t t o y e r i e z	n e t t o y e r i e z	0.061298009008169174	0
d e l a i s s a s s e n t	d e l a i s s a s s e n t	0.06052530184388161	0
o z o y e n t	o z o y e n t	0.06204815208911896	0
h e r r i e	h e r r i e	0.06307206302881241	0
f a u c e r a	f a u c e r a	0.06441053748130798	0
e s v e n t y e z	e s v e n t y e z	0.06067219376564026	0
a p p e l l e r a	a p p e l l e r a	0.0638725608587265	0
a f f e r m o i e n t	a f f e r m o i e n t	0.06156685948371887	0
c o m m e n c e r	c o m m e n c e r	0.06249428912997246	0
